paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_Nigeria,SumPBDE_ngg,196.3,Unknown,table_p4_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S3,SumPBDE_ngg,224.8,Unknown,table_p4_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S6,SumPBDE_ngg,858.6,Unknown,table_p4_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S7,SumPBDE_ngg,52.0,Unknown,table_p4_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S8,SumPBDE_ngg,7.97,Unknown,table_p4_ri8_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S10,SumPBDE_ngg,0.94,Unknown,table_p4_ri10_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S12,SumPBDE_ngg,1169.0,Unknown,table_p4_ri12_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S14,SumPBDE_ngg,945.2,Unknown,table_p4_ri14_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S16,SumPBDE_ngg,1149.8,Unknown,table_p4_ri16_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S16,SumPBDE_ngg,2689.1,Unknown,table_p4_ri16_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S18,SumPBDE_ngg,42.2,Unknown,table_p4_ri18_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_Location,SumPBDE_ngg,39.1,Unknown,table_p4_ri19_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_China,SumPBDE_ngg,4.5,Unknown,table_p4_ri22_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_China,SumPBDE_ngg,64.3,Unknown,table_p4_ri22_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_USA,SumPBDE_ngg,38.05,Unknown,table_p4_ri23_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_Sweden,SumPBDE_ngg,0.065,Unknown,table_p4_ri30_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_S33,SumPBDE_ngg,0.14500000000000002,Unknown,table_p4_ri33_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Ponds_around_e-waste_dumpsites,_Lagos",SumPBDE_ngg,2012.0,Unknown,table_p4_ri35_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Ponds_around_e-waste_dumpsites,_Lagos",SumPBDE_ngg,2013.0,Unknown,table_p4_ri36_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Lagos_Lagoon,_Nigeria",SumPBDE_ngg,2012.0,Unknown,table_p4_ri37_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Lake_Shihwa,_Korea",SumPBDE_ngg,2008.0,Unknown,table_p4_ri38_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Lake_Shihwa,_Korea",SumPBDE_ngg,8900.41,Unknown,table_p4_ri38_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_Korea_Coasts,SumPBDE_ngg,2004.0,Unknown,table_p4_ri39_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,1-s2.0-S2405665022000105_Korea_Coasts,SumPBDE_ngg,246.61,Unknown,table_p4_ri39_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Busan_Bay,_Korea",SumPBDE_ngg,2003.0,Unknown,table_p4_ri40_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Busan_Bay,_Korea",SumPBDE_ngg,1133.5,Unknown,table_p4_ri40_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Ulsan_Bay,",SumPBDE_ngg,2004.0,Unknown,table_p4_ri41_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Ulsan_Bay,",SumPBDE_ngg,144.7,Unknown,table_p4_ri41_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S2405665022000105,"1-s2.0-S2405665022000105_Jinhae_Bay,_Korea",SumPBDE_ngg,2003.0,Unknown,table_p4_ri43_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
