paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
1-s2.0-S0048969723036525,1-s2.0-S0048969723036525_$\mathbf_{_N_}_^_{_\_P_}$,OTC_ngg,2.0,Unknown,table_p4_ri1_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S0048969723036525,1-s2.0-S0048969723036525_Observed_lowest_MIC__$(_\mu_\mathrm_{_g_}_\mathrm_{_~_L_~_}_^_{_-_1_}_)_^_{_\bullet_}$,OTC_ngg,125.0,Unknown,table_p4_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S0048969723036525,1-s2.0-S0048969723036525_Size-adjusted_lowest_MIC__$(_\mu_\mathrm_{_g_}_\mathrm_{_~_L_~_}_^_{_-_1_}_)_^_{_\bullet_}$,OTC_ngg,4.0,Unknown,table_p4_ri1_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S0048969723036525,"1-s2.0-S0048969723036525_$\mathrm_{_P_N_E_C_}___{_\mathrm_{_R_S_,_~_w_a_t_e_r_}_}$___$(_\mu_\mathrm_{_g_}_\mathrm_{_~_L_~_}_^_{_-_1_}_)_^_{_\bullet_}$",OTC_ngg,0.5,Unknown,table_p4_ri1_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S0048969723036525,"1-s2.0-S0048969723036525_$\mathrm_{_K___{_d_,_\_s_o_i_l_}_}_^_{_\mathrm_{_r_}_}$",OTC_ngg,721.5,Unknown,table_p4_ri1_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0048969723036525,"1-s2.0-S0048969723036525_$\mathrm_{_P_N_E_C___{_R_S_,_S_o_i_l_}_}$__（ug_kg-15",OTC_ngg,208.5,Unknown,table_p4_ri1_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S0048969723036525,1-s2.0-S0048969723036525_Observed_lowest_MIC__$(_\mu_\mathrm_{_g_}_\mathrm_{_~_L_~_}_^_{_-_1_}_)_^_{_\bullet_}$,ENRO_ngg,2932.0,Unknown,table_p4_ri2_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S0048969723036525,1-s2.0-S0048969723036525_Size-adjusted_lowest_MIC__$(_\mu_\mathrm_{_g_}_\mathrm_{_~_L_~_}_^_{_-_1_}_)_^_{_\bullet_}$,ENRO_ngg,16.0,Unknown,table_p4_ri2_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S0048969723036525,"1-s2.0-S0048969723036525_$\mathrm_{_P_N_E_C_}___{_\mathrm_{_R_S_,_~_w_a_t_e_r_}_}$___$(_\mu_\mathrm_{_g_}_\mathrm_{_~_L_~_}_^_{_-_1_}_)_^_{_\bullet_}$",ENRO_ngg,20.064,Unknown,table_p4_ri2_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
1-s2.0-S0048969723036525,"1-s2.0-S0048969723036525_$\mathrm_{_K___{_d_,_\_s_o_i_l_}_}_^_{_\mathrm_{_r_}_}$",ENRO_ngg,226.5,Unknown,table_p4_ri2_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0048969723036525,"1-s2.0-S0048969723036525_$\mathrm_{_P_N_E_C___{_R_S_,_S_o_i_l_}_}$__（ug_kg-15",ENRO_ngg,862.0,Unknown,table_p4_ri2_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
