paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Molecular_weight,SumHCH_ngg,291.0,Unknown,table_p2_ri1_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Mean_(ng/g),SumHCH_ngg,0.23,Unknown,table_p2_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Median_(ng/g),SumHCH_ngg,0.23,Unknown,table_p2_ri1_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Geometric_mean_(ng/g),SumHCH_ngg,0.19,Unknown,table_p2_ri1_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Standard_deviation_(ng/g),SumHCH_ngg,0.12,Unknown,table_p2_ri1_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Molecular_weight,SumHCH_ngg,291.0,Unknown,table_p2_ri3_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Mean_(ng/g),SumHCH_ngg,1.15,Unknown,table_p2_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Median_(ng/g),SumHCH_ngg,1.06,Unknown,table_p2_ri3_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Geometric_mean_(ng/g),SumHCH_ngg,0.77,Unknown,table_p2_ri3_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Standard_deviation_(ng/g),SumHCH_ngg,0.71,Unknown,table_p2_ri3_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Molecular_weight,SumHCH_ngg,291.0,Unknown,table_p2_ri4_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Mean_(ng/g),SumHCH_ngg,0.39,Unknown,table_p2_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72338_s1001-0742(08)62154-3,72338_s1001-0742(08)62154-3_Median_(ng/g),SumHCH_ngg,0.36,Unknown,table_p2_ri4_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
