paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
72341_s00244-006-0111-6,72341_s00244-006-0111-6_Detection_limit_(pg),SumHCH_ngg,146.5,Unknown,table_p2_ri2_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_Values_of_procedure_blank_(pg),SumHCH_ngg,0.41,Unknown,table_p2_ri2_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_Detection_limit_(pg),SumHCH_ngg,146.5,Unknown,table_p2_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_Values_of_procedure_blank_(pg),SumHCH_ngg,0.33,Unknown,table_p2_ri3_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_Detection_limit_(pg),SumDDT_ngg,201.0,Unknown,table_p2_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_Values_of_procedure_blank_(pg),SumDDT_ngg,0.18,Unknown,table_p2_ri7_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_Detection_limit_(pg),SumDDT_ngg,201.0,Unknown,table_p2_ri8_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_Values_of_procedure_blank_(pg),SumDDT_ngg,0.5,Unknown,table_p2_ri8_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72341_s00244-006-0111-6,"72341_s00244-006-0111-6_Pyrenees_Mountains,_Europeª",SumHCH_ngg,0.465,Unknown,table_p3_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,"72341_s00244-006-0111-6_Holy_Cross_mountain,_Polandº",SumHCH_ngg,0.575,Unknown,table_p3_ri1_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,"72341_s00244-006-0111-6_Teide,_Atlantice",SumHCH_ngg,59.0,Unknown,table_p3_ri1_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72341_s00244-006-0111-6,"72341_s00244-006-0111-6_Teide,_Atlantice",SumHCH_ngg,49.0,Unknown,table_p3_ri2_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_This_study,SumDDT_ngg,0.17195,Unknown,table_p3_ri6_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_This_study,SumDDT_ngg,1.4961,Unknown,table_p3_ri7_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,"72341_s00244-006-0111-6_Holy_Cross_mountain,_Polandº",SumDDT_ngg,73.0,Unknown,table_p3_ri7_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72341_s00244-006-0111-6,72341_s00244-006-0111-6_This_study,SumDDT_ngg,3.2224999999999997,Unknown,table_p3_ri10_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
