paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
ijerph15040607,"ijerph15040607_New_Orleans,_USA",Sum_PAH_ngg,16.0,Unknown,table_p6_ri25_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,"ijerph15040607_Sevilla,_Spain",Sum_PAH_ngg,15.0,Unknown,table_p6_ri26_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,"ijerph15040607_Ulsan,_South_Korea",Sum_PAH_ngg,16.0,Unknown,table_p6_ri27_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,"ijerph15040607_Viseu,_Portugal_San_Mateo_Ixtatan",Sum_PAH_ngg,1617.0,Unknown,table_p6_ri28_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,Nap_ngg,1.4,Unknown,table_p7_ri2_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,Acy_ngg,1.2,Unknown,table_p7_ri3_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_$\mathbf_{_R_Q_}___{_\mathrm_{_(_N_C_s_)_}_}$___$\mathbf_{_R_Q_}___{_\mathbf_{_(_M_P_C_s_)_}_}$,Acy_ngg,27.43,Unknown,table_p7_ri3_ci3,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,Ace_ngg,1.2,Unknown,table_p7_ri4_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_$\mathbf_{_R_Q_}___{_\mathrm_{_(_N_C_s_)_}_}$___$\mathbf_{_R_Q_}___{_\mathbf_{_(_M_P_C_s_)_}_}$,Ace_ngg,20.27,Unknown,table_p7_ri4_ci3,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,Flu_ngg,1.2,Unknown,table_p7_ri5_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_$\mathbf_{_R_Q_}___{_\mathrm_{_(_N_C_s_)_}_}$___$\mathbf_{_R_Q_}___{_\mathbf_{_(_M_P_C_s_)_}_}$,Flu_ngg,8.57,Unknown,table_p7_ri5_ci3,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,Phe_ngg,5.1,Unknown,table_p7_ri6_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_$\mathbf_{_R_Q_}___{_\mathrm_{_(_N_C_s_)_}_}$___$\mathbf_{_R_Q_}___{_\mathbf_{_(_M_P_C_s_)_}_}$,Phe_ngg,2.16,Unknown,table_p7_ri6_ci3,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,Ant_ngg,1.2,Unknown,table_p7_ri7_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_$\mathbf_{_R_Q_}___{_\mathrm_{_(_N_C_s_)_}_}$___$\mathbf_{_R_Q_}___{_\mathbf_{_(_M_P_C_s_)_}_}$,Ant_ngg,15.07,Unknown,table_p7_ri7_ci3,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,Pyr_ngg,1.2,Unknown,table_p7_ri9_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_$\mathbf_{_R_Q_}___{_\mathrm_{_(_N_C_s_)_}_}$___$\mathbf_{_R_Q_}___{_\mathbf_{_(_M_P_C_s_)_}_}$,Pyr_ngg,18.08,Unknown,table_p7_ri9_ci3,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,BaA_ngg,2.5,Unknown,table_p7_ri10_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_$\mathbf_{_R_Q_}___{_\mathrm_{_(_N_C_s_)_}_}$___$\mathbf_{_R_Q_}___{_\mathbf_{_(_M_P_C_s_)_}_}$,BaA_ngg,2.36,Unknown,table_p7_ri10_ci3,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,BbF_ngg,2.5,Unknown,table_p7_ri12_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,BkF_ngg,24.0,Unknown,table_p7_ri13_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_MPCs,BkF_ngg,24000.0,Unknown,table_p7_ri13_ci2,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,BaP_ngg,2.6,Unknown,table_p7_ri14_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_NCs,BghiP_ngg,75.0,Unknown,table_p7_ri17_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_MPCs,BghiP_ngg,75000.0,Unknown,table_p7_ri17_ci2,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_$\mathbf_{_R_Q_}___{_\mathrm_{_(_N_C_s_)_}_}$___$\mathbf_{_R_Q_}___{_\mathbf_{_(_M_P_C_s_)_}_}$,Sum_PAH_ngg,183.51,Unknown,table_p7_ri18_ci3,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,Nap_ngg,0.001,Unknown,table_p8_ri1_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,Acy_ngg,0.001,Unknown,table_p8_ri2_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,Ace_ngg,0.001,Unknown,table_p8_ri3_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,Flu_ngg,0.001,Unknown,table_p8_ri4_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,Phe_ngg,0.001,Unknown,table_p8_ri5_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,Ant_ngg,0.01,Unknown,table_p8_ri6_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,Pyr_ngg,0.001,Unknown,table_p8_ri8_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,BaA_ngg,0.1,Unknown,table_p8_ri9_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,BbF_ngg,0.1,Unknown,table_p8_ri11_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,BkF_ngg,0.1,Unknown,table_p8_ri12_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,BaP_ngg,1.0,Unknown,table_p8_ri13_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
ijerph15040607,ijerph15040607_TEFs,BghiP_ngg,0.01,Unknown,table_p8_ri16_ci1,soil,,,phase14_batch2; matrix=score=201:high; conf=high; flag=,,
