paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_$\mathbf_{_S_e_d_i_m_e_n_t_\_s_a_m_p_l_e_s_\_(_n_g_\mathbf_{_\mathit_{_g_}_}_^_{_-_1_}_,_d_\mathbf_{_w_}_,_n_=_3_2_)_}$",SumHCH_ngg,11.425,Unknown,table_p3_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_$\mathbf_{_S_e_d_i_m_e_n_t_\_s_a_m_p_l_e_s_\_(_n_g_\mathbf_{_\mathit_{_g_}_}_^_{_-_1_}_,_d_\mathbf_{_w_}_,_n_=_3_2_)_}$",SumHCH_ngg,2.655,Unknown,table_p3_ri5_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_$\mathbf_{_S_e_d_i_m_e_n_t_\_s_a_m_p_l_e_s_\_(_n_g_\mathbf_{_\mathit_{_g_}_}_^_{_-_1_}_,_d_\mathbf_{_w_}_,_n_=_3_2_)_}$",SumHCH_ngg,2.9850000000000003,Unknown,table_p3_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_$\mathbf_{_S_e_d_i_m_e_n_t_\_s_a_m_p_l_e_s_\_(_n_g_\mathbf_{_\mathit_{_g_}_}_^_{_-_1_}_,_d_\mathbf_{_w_}_,_n_=_3_2_)_}$",SumHCH_ngg,16.1,Unknown,table_p3_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_$\mathbf_{_S_e_d_i_m_e_n_t_\_s_a_m_p_l_e_s_\_(_n_g_\mathbf_{_\mathit_{_g_}_}_^_{_-_1_}_,_d_\mathbf_{_w_}_,_n_=_3_2_)_}$",SumDDT_ngg,0.617,Unknown,table_p3_ri25_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_$\mathbf_{_S_e_d_i_m_e_n_t_\_s_a_m_p_l_e_s_\_(_n_g_\mathbf_{_\mathit_{_g_}_}_^_{_-_1_}_,_d_\mathbf_{_w_}_,_n_=_3_2_)_}$",SumOCP_ngg,32.4,Unknown,table_p3_ri27_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_$\mathbf_{_S_e_d_i_m_e_n_t_\_s_a_m_p_l_e_s_\_(_n_g_\mathbf_{_\mathit_{_g_}_}_^_{_-_1_}_,_d_\mathbf_{_w_}_,_n_=_3_2_)_}$",OC_pct,32.4,Unknown,table_p3_ri27_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_ISQGsa_(ng__${__{_g_}_}_^_{_-_1_}_,_{_\mathrm_{_d_w_}_}_)$",SumHCH_ngg,0.94,Unknown,table_p5_ri6_ci1,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
1-s2.0-S0045653522005136,"1-s2.0-S0045653522005136_$\mathrm_{_P_E_L_s_}_^_{_\mathrm_{_b_}_}_\left(_\mathrm_{_n_g_}_\right.$___${__{_g_}_}_^_{_-_1_}_,_{_\mathrm_{_d_w_}_}_)$",SumHCH_ngg,1.38,Unknown,table_p5_ri6_ci2,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
1-s2.0-S0045653522005136,1-s2.0-S0045653522005136_%≤_ISQGs,SumHCH_ngg,100.0,Unknown,table_p5_ri6_ci3,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
1-s2.0-S0045653522005136,1-s2.0-S0045653522005136_$1_S_Q_G_S_<_\%$___$<_{_\mathrm_{_P_E_L_}_}_s$,SumHCH_ngg,0.0,Unknown,table_p5_ri6_ci4,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
1-s2.0-S0045653522005136,1-s2.0-S0045653522005136_%≥_PELs,SumHCH_ngg,0.0,Unknown,table_p5_ri6_ci5,soil,agricultural,,phase14_auto; confidence=medium; flag=,,
