paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Total_soil_(n_=_37),Nap_ngg,190.45,Unknown,table_p3_ri2_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_oil_field_(n_=_25),Nap_ngg,123.4,Unknown,table_p3_ri2_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_estuary_(n_=_12),Nap_ngg,100.0,Unknown,table_p3_ri2_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_oil_field_(n_=_25),Acy_ngg,5.0,Unknown,table_p3_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_estuary_(n_=_12),Acy_ngg,97.3,Unknown,table_p3_ri3_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Total_soil_(n_=_37),Ace_ngg,11.1,Unknown,table_p3_ri4_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_oil_field_(n_=_25),Ace_ngg,4.0,Unknown,table_p3_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_estuary_(n_=_12),Ace_ngg,100.0,Unknown,table_p3_ri4_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Total_soil_(n_=_37),Phe_ngg,52.5,Unknown,table_p3_ri6_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
Cao Jianrong 等 - 2022 - The concentrations and sou,Cao Jianrong 等 - 2022 - The concentrations and sou_Soil_from_the_oil_field_(n_=_25),Phe_ngg,43.4,Unknown,table_p3_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
