paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
70724_etc.1959,70724_etc.1959_Percentiles,Nap_ngg,9.2,Unknown,table_p2_ri2_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,Ace_ngg,1.1,Unknown,table_p2_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,Acy_ngg,0.5,Unknown,table_p2_ri4_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,Phe_ngg,11.0,Unknown,table_p2_ri6_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,Ant_ngg,1.6,Unknown,table_p2_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,Pyr_ngg,6.6,Unknown,table_p2_ri9_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,BaA_ngg,1.9,Unknown,table_p2_ri10_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,Chr_ngg,7.8,Unknown,table_p2_ri11_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,BbF_ngg,3.2,Unknown,table_p2_ri12_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,BkF_ngg,8.0,Unknown,table_p2_ri13_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,BaP_ngg,3.2,Unknown,table_p2_ri14_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,DahA_ngg,0.4,Unknown,table_p2_ri15_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,Ind_ngg,1.3,Unknown,table_p2_ri16_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,70724_etc.1959_Percentiles,BghiP_ngg,2.8,Unknown,table_p2_ri17_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,"70724_etc.1959_$r_\left(_\mathbf_{_C_}_{_\cdot_}_\mathbf_{_S_}_\mathbf_{_O_C_}_,_\mathbf_{_E_}_\right)_^_{_\mathrm_{_a_}_}$",Nap_ngg,0.404,Unknown,table_p4_ri1_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,"70724_etc.1959_$r_\left(_\mathbf_{_C_}_{_\cdot_}_\mathbf_{_S_}_\mathbf_{_O_C_}_,_\mathbf_{_E_}_\right)_^_{_\mathrm_{_a_}_}$",Ace_ngg,0.362,Unknown,table_p4_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,"70724_etc.1959_$r_\left(_\mathbf_{_C_}_{_\cdot_}_\mathbf_{_S_}_\mathbf_{_O_C_}_,_\mathbf_{_E_}_\right)_^_{_\mathrm_{_a_}_}$",Acy_ngg,0.425,Unknown,table_p4_ri1_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,"70724_etc.1959_$r_\left(_\mathbf_{_C_}_{_\cdot_}_\mathbf_{_S_}_\mathbf_{_O_C_}_,_\mathbf_{_E_}_\right)_^_{_\mathrm_{_a_}_}$",Phe_ngg,0.342,Unknown,table_p4_ri1_ci5,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,"70724_etc.1959_$r_\left(_\mathbf_{_C_}_{_\cdot_}_\mathbf_{_S_}_\mathbf_{_O_C_}_,_\mathbf_{_E_}_\right)_^_{_\mathrm_{_a_}_}$",Ant_ngg,0.39,Unknown,table_p4_ri1_ci6,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,"70724_etc.1959_$r_\left(_\mathbf_{_C_}_{_\cdot_}_\mathbf_{_S_}_\mathbf_{_O_C_}_,_\mathbf_{_E_}_\right)_^_{_\mathrm_{_a_}_}$",Pyr_ngg,0.385,Unknown,table_p4_ri1_ci8,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,"70724_etc.1959_$r_\left(_\mathbf_{_C_}_{_\cdot_}_\mathbf_{_S_}_\mathbf_{_O_C_}_,_\mathbf_{_E_}_\right)_^_{_\mathrm_{_a_}_}$",BaA_ngg,0.355,Unknown,table_p4_ri1_ci9,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70724_etc.1959,"70724_etc.1959_$r_\left(_\mathbf_{_C_}_{_\cdot_}_\mathbf_{_S_}_\mathbf_{_O_C_}_,_\mathbf_{_E_}_\right)_^_{_\mathrm_{_a_}_}$",Chr_ngg,0.393,Unknown,table_p4_ri1_ci10,soil,agricultural,,phase14_auto; confidence=high; flag=,,
