paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
72149_pac200375081123,72149_pac200375081123_%_TDI,SumDDT_ngg,1.0,Unknown,table_p11_ri12_ci1,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_GV_ug/1,SumDDT_ngg,2.0,Unknown,table_p11_ri12_ci2,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_%_TDI,SumDDT_ngg,10.0,Unknown,table_p11_ri12_ci4,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_GV_ug/,SumDDT_ngg,10.0,Unknown,table_p11_ri12_ci5,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_GV,SumDDT_ngg,0.06,Unknown,table_p13_ri28_ci1,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_HV,SumDDT_ngg,20.0,Unknown,table_p13_ri28_ci2,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_GV,SumDDT_ngg,5.0,Unknown,table_p13_ri28_ci4,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_HV,SumDDT_ngg,30.0,Unknown,table_p13_ri28_ci5,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_GV,SumDDT_ngg,0.5,Unknown,table_p13_ri28_ci7,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_HV,SumDDT_ngg,0.5,Unknown,table_p13_ri28_ci8,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_Freshwater,SumDDT_ngg,1.1,Unknown,table_p17_ri6_ci1,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_Saltwater,SumDDT_ngg,0.001,Unknown,table_p17_ri6_ci2,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_col3,SumDDT_ngg,0.13,Unknown,table_p17_ri6_ci3,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_col4,SumDDT_ngg,0.001,Unknown,table_p17_ri6_ci4,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_ug/l,SumDDT_ngg,2.0,Unknown,table_p18_ri15_ci1,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_ug/l,SumDDT_ngg,10.0,Unknown,table_p18_ri15_ci3,water,agricultural,,phase14_auto; confidence=medium; flag=,,
72149_pac200375081123,72149_pac200375081123_WHO_GV,SumDDT_ngg,2.0,Unknown,table_p27_ri19_ci1,water,agricultural,,phase14_auto; confidence=high; flag=,,
72149_pac200375081123,"72149_pac200375081123_USA_Health_advisory,",SumDDT_ngg,0.6,Unknown,table_p27_ri20_ci4,water,agricultural,,phase14_auto; confidence=high; flag=,,
72149_pac200375081123,72149_pac200375081123_NZ_MAV,SumDDT_ngg,210.0,Unknown,table_p27_ri20_ci6,water,agricultural,,phase14_auto; confidence=high; flag=,,
72149_pac200375081123,72149_pac200375081123_Aust_GV,SumDDT_ngg,0.061,Unknown,table_p27_ri20_ci8,water,agricultural,,phase14_auto; confidence=high; flag=,,
72149_pac200375081123,72149_pac200375081123_Aust_HV,SumDDT_ngg,203.0,Unknown,table_p27_ri20_ci9,water,agricultural,,phase14_auto; confidence=high; flag=,,
72149_pac200375081123,72149_pac200375081123_Canada_MAC,SumDDT_ngg,20.0,Unknown,table_p27_ri20_ci10,water,agricultural,,phase14_auto; confidence=high; flag=,,
