paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_$\tt_T_E_F_^_{_a_}$,BaA_ngg,0.1,Unknown,table_p9_ri8_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_$\tt_T_E_F_^_{_a_}$,Chr_ngg,0.01,Unknown,table_p9_ri9_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_$\tt_T_E_F_^_{_a_}$,BbF_ngg,0.1,Unknown,table_p9_ri10_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_$\tt_T_E_F_^_{_a_}$,BkF_ngg,0.1,Unknown,table_p9_ri11_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_$\tt_T_E_F_^_{_a_}$,BaP_ngg,1.0,Unknown,table_p9_ri12_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_$\tt_T_E_F_^_{_a_}$,Ind_ngg,0.1,Unknown,table_p9_ri13_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_$\tt_T_E_F_^_{_a_}$,DahA_ngg,1.0,Unknown,table_p9_ri14_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_$\tt_T_E_F_^_{_a_}$,BghiP_ngg,0.01,Unknown,table_p9_ri15_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Acy_ngg,1.2,Unknown,table_p10_ri2_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Acy_ngg,120.0,Unknown,table_p10_ri2_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,Acy_ngg,10.16,Unknown,table_p10_ri2_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,Acy_ngg,4.9,Unknown,table_p10_ri2_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Ace_ngg,1.2,Unknown,table_p10_ri3_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Ace_ngg,120.0,Unknown,table_p10_ri3_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,Ace_ngg,24.75,Unknown,table_p10_ri3_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,Ace_ngg,9.0,Unknown,table_p10_ri3_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Phe_ngg,5.1,Unknown,table_p10_ri5_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Phe_ngg,510.0,Unknown,table_p10_ri5_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,Phe_ngg,130.5,Unknown,table_p10_ri5_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,Phe_ngg,40.0,Unknown,table_p10_ri5_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Ant_ngg,1.2,Unknown,table_p10_ri6_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Ant_ngg,120.0,Unknown,table_p10_ri6_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,Ant_ngg,109.35,Unknown,table_p10_ri6_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,Ant_ngg,33.0,Unknown,table_p10_ri6_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Pyr_ngg,1.2,Unknown,table_p10_ri8_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Pyr_ngg,120.0,Unknown,table_p10_ri8_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,Pyr_ngg,1412.5,Unknown,table_p10_ri8_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,Pyr_ngg,280.0,Unknown,table_p10_ri8_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,BaA_ngg,2.5,Unknown,table_p10_ri9_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,BaA_ngg,250.0,Unknown,table_p10_ri9_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,BaA_ngg,851.7,Unknown,table_p10_ri9_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,BaA_ngg,130.0,Unknown,table_p10_ri9_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Chr_ngg,107.0,Unknown,table_p10_ri10_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Chr_ngg,10700.0,Unknown,table_p10_ri10_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,Chr_ngg,15.07,Unknown,table_p10_ri10_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,Chr_ngg,2.7,Unknown,table_p10_ri10_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,BbF_ngg,2.5,Unknown,table_p10_ri11_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,BbF_ngg,250.0,Unknown,table_p10_ri11_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,BbF_ngg,903.5,Unknown,table_p10_ri11_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,BbF_ngg,150.0,Unknown,table_p10_ri11_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,BkF_ngg,24.0,Unknown,table_p10_ri12_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,BkF_ngg,14.095,Unknown,table_p10_ri12_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,BkF_ngg,2.6,Unknown,table_p10_ri12_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,BaP_ngg,2.6,Unknown,table_p10_ri13_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,BaP_ngg,260.0,Unknown,table_p10_ri13_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,BaP_ngg,1301.5,Unknown,table_p10_ri13_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,BaP_ngg,180.0,Unknown,table_p10_ri13_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,Ind_ngg,59.0,Unknown,table_p10_ri14_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,Ind_ngg,49.065,Unknown,table_p10_ri14_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,Ind_ngg,7.8,Unknown,table_p10_ri14_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,DahA_ngg,2.6,Unknown,table_p10_ri15_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_M_P_C_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,DahA_ngg,260.0,Unknown,table_p10_ri15_ci2,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,DahA_ngg,195.7,Unknown,table_p10_ri15_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,DahA_ngg,34.0,Unknown,table_p10_ri15_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_N_C_}_}_{_\mathsf_{_\Omega_}_}_{_\mathsf_{_S_}_}_^_{_\mathsf_{_a_}_}$___$(_\mathsf_{_n_g_}_\mathsf_{_g_}_^_{_-_1_}_)$,BghiP_ngg,75.0,Unknown,table_p10_ri16_ci1,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,BghiP_ngg,26.12,Unknown,table_p10_ri16_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,BghiP_ngg,4.9,Unknown,table_p10_ri16_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_O_}_}___{_{_\mathsf_{_N_C_s_}_}_}$,Sum_PAH_ngg,5035.5,Unknown,table_p10_ri17_ci3,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=range_mean,,
Polycyclic aromatic hydrocarbons  PAHs  in riparia,Polycyclic aromatic hydrocarbons  PAHs  in riparia_${_\mathsf_{_R_Q_}_}___{_\mathsf_{_M_P_C_S_}_}$,Sum_PAH_ngg,910.0,Unknown,table_p10_ri17_ci4,soil,,,phase14_batch2; matrix=score=157:high; conf=high; flag=,,
