"paper_id","sample_id","pollutant_std","value","unit","evidence_location","matrix","site_type","province","extract_notes"
"P09487","HD88","DEHP_ngg","3850","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","HD88","DEP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","HD88","DMP_ngg","2100","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","HD88","DNOP_ngg","23930","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","HD88","SumPAE_ngg","29880","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST1","BBP_ngg","18270","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST1","DBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST1","DEHP_ngg","5880","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST1","DEP_ngg","640","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST1","DMP_ngg","2560","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST1","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST1","SumPAE_ngg","27350","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST8","BBP_ngg","20040","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST8","DBP_ngg","3610","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST8","DEHP_ngg","117640","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST8","DEP_ngg","1240","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST8","DMP_ngg","2870","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST8","DNOP_ngg","6640","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST8","SumPAE_ngg","152040","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST10","BBP_ngg","10050","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST10","DBP_ngg","2190","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST10","DEHP_ngg","136200","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST10","DEP_ngg","2000","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST10","DMP_ngg","3220","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST10","DNOP_ngg","8170","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST10","SumPAE_ngg","161830","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST16","BBP_ngg","20910","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST16","DBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST16","DEHP_ngg","60170","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST16","DEP_ngg","1160","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST16","DMP_ngg","2880","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST16","DNOP_ngg","15820","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST16","SumPAE_ngg","100950","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST19","BBP_ngg","13950","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST19","DBP_ngg","3480","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST19","DEHP_ngg","44100","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST19","DEP_ngg","1860","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST19","DMP_ngg","3320","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST19","DNOP_ngg","25920","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST19","SumPAE_ngg","92620","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST23","BBP_ngg","9050","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST23","DBP_ngg","640","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST23","DEHP_ngg","23920","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST23","DEP_ngg","940","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST23","DMP_ngg","3140","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST23","DNOP_ngg","21650","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST23","SumPAE_ngg","59340","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST25","BBP_ngg","18310","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST25","DBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST25","DEHP_ngg","44740","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST25","DEP_ngg","900","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST25","DMP_ngg","2270","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST25","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST25","SumPAE_ngg","66220","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST32","BBP_ngg","8630","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST32","DBP_ngg","450","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST32","DEHP_ngg","56840","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST32","DEP_ngg","950","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST32","DMP_ngg","2440","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST32","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST32","SumPAE_ngg","69310","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST33","BBP_ngg","7690","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST33","DBP_ngg","1940","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST33","DEHP_ngg","623680","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST33","DEP_ngg","1420","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST33","DMP_ngg","2690","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST33","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST33","SumPAE_ngg","637420","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST34","BBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST34","DBP_ngg","7920","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST34","DEHP_ngg","43130","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST34","DEP_ngg","870","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST34","DMP_ngg","2210","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST34","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST34","SumPAE_ngg","54130","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST41","BBP_ngg","8350","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST41","DBP_ngg","4910","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST41","DEHP_ngg","5310","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST41","DEP_ngg","1460","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST41","DMP_ngg","2520","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST41","DNOP_ngg","13380","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST41","SumPAE_ngg","35930","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST44","BBP_ngg","9300","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST44","DBP_ngg","2940","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST44","DEHP_ngg","45370","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST44","DEP_ngg","810","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST44","DMP_ngg","2400","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST44","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST44","SumPAE_ngg","60820","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST49","BBP_ngg","9160","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST49","DBP_ngg","190","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST49","DEHP_ngg","79240","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST49","DEP_ngg","1220","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST49","DMP_ngg","2360","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST49","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST49","SumPAE_ngg","92180","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST51","BBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST51","DBP_ngg","15050","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST51","DEHP_ngg","991260","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST51","DEP_ngg","1600","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST51","DMP_ngg","3740","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST51","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST51","SumPAE_ngg","1011650","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST58","BBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST58","DBP_ngg","9000","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST58","DEHP_ngg","31450","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST58","DEP_ngg","740","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST58","DMP_ngg","2130","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST58","DNOP_ngg","4150","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST58","SumPAE_ngg","47480","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST59","BBP_ngg","13830","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST59","DBP_ngg","490","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST59","DEHP_ngg","151120","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST59","DEP_ngg","1190","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST59","DMP_ngg","2590","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST59","DNOP_ngg","6340","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST59","SumPAE_ngg","175560","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST61","BBP_ngg","9340","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST61","DBP_ngg","180","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST61","DEHP_ngg","43690","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST61","DEP_ngg","1060","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST61","DMP_ngg","2530","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST61","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST61","SumPAE_ngg","56810","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST65","BBP_ngg","14050","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST65","DBP_ngg","1620","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST65","DEHP_ngg","476350","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST65","DEP_ngg","1820","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST65","DMP_ngg","2740","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST65","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST65","SumPAE_ngg","496580","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST67","BBP_ngg","11020","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST67","DBP_ngg","1350","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST67","DEHP_ngg","432470","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST67","DEP_ngg","640","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST67","DMP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST67","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST67","SumPAE_ngg","445470","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST72","BBP_ngg","9320","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST72","DBP_ngg","3550","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST72","DEHP_ngg","47860","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST72","DEP_ngg","640","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST72","DMP_ngg","2300","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST72","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST72","SumPAE_ngg","63660","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST74","BBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST74","DBP_ngg","13280","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST74","DEHP_ngg","148100","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST74","DEP_ngg","1050","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST74","DMP_ngg","2780","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST74","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST74","SumPAE_ngg","165210","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:H, mg/kg to ng/g(x1000)"
"P09487","ST80","BBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST80","DBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST80","DEHP_ngg","67040","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST80","DEP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST80","DMP_ngg","2180","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST80","DNOP_ngg","5210","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST80","SumPAE_ngg","74430","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:M, mg/kg to ng/g(x1000)"
"P09487","ST81","BBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST81","DBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST81","DEHP_ngg","42280","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST81","DEP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST81","DMP_ngg","2410","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST81","DNOP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST81","SumPAE_ngg","44690","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST84","BBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST84","DBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST84","DEHP_ngg","38850","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST84","DEP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST84","DMP_ngg","3010","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST84","DNOP_ngg","1000","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST84","SumPAE_ngg","42860","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST86","BBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST86","DBP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST86","DEHP_ngg","42470","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST86","DEP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
"P09487","ST86","DMP_ngg","0","ng/g","Table S2 SI-mmc1","soil","agricultural","Hubei","Table S2, Group:L, mg/kg to ng/g(x1000)"
