paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
72323_s00128-009-9632-9,72323_s00128-009-9632-9_Minimum,SumHCH_ngg,0.382,Unknown,table_p2_ri1_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_Maximum,SumHCH_ngg,0.0172,Unknown,table_p2_ri1_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_RSD_(%),SumHCH_ngg,109.0,Unknown,table_p2_ri1_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_Minimum,SumHCH_ngg,0.0523,Unknown,table_p2_ri3_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_Maximum,SumHCH_ngg,0.459,Unknown,table_p2_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_RSD_(%),SumHCH_ngg,63.1,Unknown,table_p2_ri3_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_Colombia,SumHCH_ngg,150.0,Unknown,table_p3_ri3_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_Colombia,SumDDT_ngg,3119.0,Unknown,table_p3_ri3_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,"72323_s00128-009-9632-9_Tibet,_China",SumHCH_ngg,2.8000000000000003,Unknown,table_p3_ri5_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72323_s00128-009-9632-9,"72323_s00128-009-9632-9_Tianjin,_China",SumHCH_ngg,45.8,Unknown,table_p3_ri7_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,"72323_s00128-009-9632-9_Beijing,_China",SumHCH_ngg,98.6245,Unknown,table_p3_ri8_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72323_s00128-009-9632-9,"72323_s00128-009-9632-9_Yinchuan,_China",SumHCH_ngg,37.253,Unknown,table_p3_ri10_ci2,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72323_s00128-009-9632-9,"72323_s00128-009-9632-9_Yinchuan,_China",SumDDT_ngg,0.705,Unknown,table_p3_ri10_ci3,soil,agricultural,,phase14_auto; confidence=high; flag=range_mean,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_BT,SumHCH_ngg,0.373,Unknown,table_p3_ri1_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_ZS,SumHCH_ngg,0.252,Unknown,table_p3_ri2_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_BH,SumHCH_ngg,0.745,Unknown,table_p3_ri3_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_MC,SumHCH_ngg,0.193,Unknown,table_p3_ri4_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_SL,SumHCH_ngg,0.409,Unknown,table_p3_ri5_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_YH,SumHCH_ngg,0.334,Unknown,table_p3_ri6_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_XX,SumHCH_ngg,0.254,Unknown,table_p3_ri7_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_SH,SumHCH_ngg,0.338,Unknown,table_p3_ri8_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_G1,SumHCH_ngg,0.224,Unknown,table_p3_ri9_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_G2,SumHCH_ngg,0.473,Unknown,table_p3_ri10_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_F1,SumHCH_ngg,0.27,Unknown,table_p3_ri11_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
72323_s00128-009-9632-9,72323_s00128-009-9632-9_F2,SumHCH_ngg,0.325,Unknown,table_p3_ri12_ci1,soil,agricultural,,phase14_auto; confidence=high; flag=,,
