paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
70599_c2em30433c,"70599_c2em30433c_Delhi,_India",Sum_PAH_ngg,16.0,Unknown,table_p3_ri1_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,70599_c2em30433c_South_Korea,Sum_PAH_ngg,16.0,Unknown,table_p3_ri2_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,70599_c2em30433c_Poland,Sum_PAH_ngg,16.0,Unknown,table_p3_ri3_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,70599_c2em30433c_Nanjing,Sum_PAH_ngg,15.0,Unknown,table_p3_ri4_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,"70599_c2em30433c_Guangdong,_China",Sum_PAH_ngg,16.0,Unknown,table_p3_ri5_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,"70599_c2em30433c_Tiefa,_China",Sum_PAH_ngg,16.0,Unknown,table_p3_ri6_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,"70599_c2em30433c_Anhui,_China",Sum_PAH_ngg,16.0,Unknown,table_p3_ri7_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,"70599_c2em30433c_Shilong,_China",Sum_PAH_ngg,78.0,Unknown,table_p3_ri8_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,"70599_c2em30433c_Tiefa,China",Sum_PAH_ngg,16.0,Unknown,table_p3_ri9_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,"70599_c2em30433c_Saar_Rivers,Germany",Sum_PAH_ngg,45.0,Unknown,table_p3_ri10_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
70599_c2em30433c,"70599_c2em30433c_Tiefa,_China",Sum_PAH_ngg,16.0,Unknown,table_p3_ri11_ci4,soil,agricultural,,phase14_auto; confidence=high; flag=,,
