paper_id,sample_id,pollutant_std,value,unit,evidence_location,matrix,site_type,province,extract_notes,latitude,longitude
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_MDLs_(ng/g)",SumHCH_ngg,16.36,Unknown,table_p6_ri20_ci3,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_DF",SumHCH_ngg,14.08,Unknown,table_p6_ri20_ci4,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_Statistical_parameters_(ng/g)",SumDDT_ngg,4.4,Unknown,table_p6_ri21_ci1,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_MDLs_(ng/g)",SumDDT_ngg,11.87,Unknown,table_p6_ri21_ci3,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_DF",SumDDT_ngg,10.8,Unknown,table_p6_ri21_ci4,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_SR",OC_pct,0.02,Unknown,table_p7_ri2_ci4,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_Statistical_parameters_(ng/g)",pH,5.37,Unknown,table_p7_ri3_ci1,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_MDLs_(ng/g)_DF",pH,7.47,Unknown,table_p7_ri3_ci3,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_SR",pH,7.43,Unknown,table_p7_ri3_ci4,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_ERLa",SumDDT_ngg,1.0,Unknown,table_p13_ri1_ci2,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_ERMb",SumDDT_ngg,7.0,Unknown,table_p13_ri1_ci4,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_TELc",SumDDT_ngg,1.19,Unknown,table_p13_ri1_ci6,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_PELd",SumDDT_ngg,4.77,Unknown,table_p13_ri1_ci8,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_Range_(Mean)",SumDDT_ngg,14.21,Unknown,table_p13_ri4_ci1,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=range_mean,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_ERLa",SumDDT_ngg,1.58,Unknown,table_p13_ri4_ci2,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_ERMb",SumDDT_ngg,46.1,Unknown,table_p13_ri4_ci4,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_TELc",SumDDT_ngg,3.89,Unknown,table_p13_ri4_ci6,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_PELd",SumDDT_ngg,51.7,Unknown,table_p13_ri4_ci8,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_Range_(Mean)",SumHCH_ngg,16.205000000000002,Unknown,table_p13_ri5_ci1,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=range_mean,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_ERMb",SumHCH_ngg,1.0,Unknown,table_p13_ri5_ci4,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_TELc",SumHCH_ngg,0.32,Unknown,table_p13_ri5_ci6,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources_PELd",SumHCH_ngg,0.99,Unknown,table_p13_ri5_ci8,soil,,,phase14_batch2; matrix=score=224:high; conf=high; flag=,,
