"Name","Rows","Bytes","SHA256","Version"
"train_table_op_only_SOIL_CLEAN.csv","5225","1400035","69BC49A4789044AAC44C440996B3576E9A680C12F0BAD84D3D539F72A3B3E0DC","20260715_V2"
"train_table_hm_op_SOIL_CLEAN.csv","411","92451","63B54D72E2684BB6DE0CA4509790728E9C4DB5C28D0C6A2CD55298460EA1E458","20260715_V2"
"train_table_hm_SOIL_CLEAN.csv","20630","10745702","C53DD24B4D7BFDEFB68123C32CEB65FF806822B4771633409F638919F26E4277","20260715_V2"
