source_id,sample_id,matrix,pollutant_family,analyte,value,unit,below_detection,evidence_location,source_path,evidence_level
coal_mining_east_china_pah_si,CS7,soil,PAH,SumPAH,1328.42,ng/g,False,DOCX:Table1:row21:col7,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS8,soil,PAH,SumPAH,1116.02,ng/g,False,DOCX:Table1:row21:col8,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS9,soil,PAH,SumPAH,1548.1,ng/g,False,DOCX:Table1:row21:col9,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS10,soil,PAH,SumPAH,450.64,ng/g,False,DOCX:Table1:row21:col10,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS11,soil,PAH,SumPAH,779.97,ng/g,False,DOCX:Table1:row21:col11,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS12,soil,PAH,SumPAH,734.29,ng/g,False,DOCX:Table1:row21:col12,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS13,soil,PAH,SumPAH,518.34,ng/g,False,DOCX:Table1:row21:col13,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS14,soil,PAH,SumPAH,649.69,ng/g,False,DOCX:Table1:row21:col14,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS15,soil,PAH,SumPAH,1344.34,ng/g,False,DOCX:Table1:row21:col15,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS16,soil,PAH,SumPAH,698.59,ng/g,False,DOCX:Table1:row21:col16,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS17,soil,PAH,SumPAH,259.72,ng/g,False,DOCX:Table1:row21:col17,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS1,soil,PAH,∑TEQs,7.09,ng/g,False,DOCX:Table1:row22:col1,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS2,soil,PAH,∑TEQs,5.82,ng/g,False,DOCX:Table1:row22:col2,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS3,soil,PAH,∑TEQs,171.47,ng/g,False,DOCX:Table1:row22:col3,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS4,soil,PAH,∑TEQs,66.11,ng/g,False,DOCX:Table1:row22:col4,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS5,soil,PAH,∑TEQs,148.38,ng/g,False,DOCX:Table1:row22:col5,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS6,soil,PAH,∑TEQs,22.11,ng/g,False,DOCX:Table1:row22:col6,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS7,soil,PAH,∑TEQs,239.71,ng/g,False,DOCX:Table1:row22:col7,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS8,soil,PAH,∑TEQs,152.48,ng/g,False,DOCX:Table1:row22:col8,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS9,soil,PAH,∑TEQs,246.08,ng/g,False,DOCX:Table1:row22:col9,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS10,soil,PAH,∑TEQs,64.38,ng/g,False,DOCX:Table1:row22:col10,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS11,soil,PAH,∑TEQs,150.82,ng/g,False,DOCX:Table1:row22:col11,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS12,soil,PAH,∑TEQs,133.1,ng/g,False,DOCX:Table1:row22:col12,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS13,soil,PAH,∑TEQs,11.09,ng/g,False,DOCX:Table1:row22:col13,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS14,soil,PAH,∑TEQs,47.26,ng/g,False,DOCX:Table1:row22:col14,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS15,soil,PAH,∑TEQs,173.86,ng/g,False,DOCX:Table1:row22:col15,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS16,soil,PAH,∑TEQs,65.06,ng/g,False,DOCX:Table1:row22:col16,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
coal_mining_east_china_pah_si,CS17,soil,PAH,∑TEQs,5.54,ng/g,False,DOCX:Table1:row22:col17,"G:\所有文献\8.第八阶段挖掘\si\DataSheet1_Characterization of polycyclic aromatic hydrocarbons in soil in a coal mining area, East China_ Spatial distribution, sources, and carcinog.docx",A_sample_table
