ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,标签_生产,标签_生态,id_DOI,id_Source,split_source,is_synthetic,镉__missing,铅__missing,砷__missing,铜__missing,锌__missing,镍__missing,铬__missing,汞__missing
1062,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,46.26,12.29,56.42,151.62,30.08,41.82,0.2061681434932189,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1063,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,32.64,19.09,90.09,242.38,41.02,46.57,0.32915221220110835,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1064,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,7.36,16.76,51.37,73.84,30.18,48.52,0.09369735160351748,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1065,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,187.86,26.94,46.38,238.77,28.69,33.62,1.723708004364612,2.0,1,1,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1066,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,78.32,22.51,108.24,170.47,42.78,63.31,0.22409767269366948,0.0,1,1,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1067,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.8336863962572292,98.28,24.63,66.24,110.05,21.45,45.17,0.15952700165671496,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1068,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.072493390092371,40.72,18.35,25.11,212.74,34.71,66.49,0.25939613941745443,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1069,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,43.35,20.81,29.49,164.38,45.11,66.26,0.22409767269366948,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1070,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,182.7,27.98,60.48,217.38,50.14,69.71,1.2758898183335992,2.0,1,1,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1071,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,36.38,10.33,66.46,159.18,29.8,15.59,0.2134442921496924,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1072,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.072493390092371,16.04,14.25,49.71,209.56,33.82,46.04,0.25939613941745443,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1073,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.072493390092371,34.29,13.19,36.6,212.32,47.24,45.13,0.25939613941745443,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1074,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,37.99,16.16,52.79,247.89,43.25,39.55,0.32915221220110835,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1075,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,30.81,13.29,47.79,254.53,26.58,51.47,0.3839569735971037,1.0,1,1,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1076,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.072493390092371,29.01,11.19,75.63,203.0,33.87,53.74,0.25939613941745443,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1077,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.2021725130548897,24.08,14.87,33.86,174.31,49.2,61.72,0.22409767269366948,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1078,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,2.121334376811214,41.84,12.11,27.61,239.67,45.3,74.23,0.32915221220110835,1.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1079,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,,0.20061294194439658,36.36,9.03,26.94,147.55,26.43,45.78,0.2061681434932189,0.0,0,0,0,10.1038/s41598-025-05989-9,s41598-025_Shangzhou,real_model_ready,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
