paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption,matrix,site_type,province,latitude,longitude,source_pool
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_AMD-contaminated_paddy_soils,AMD-contaminated paddy soils,As_mgkg,613.3,Unknown,,medium,table_p5_ri3_ci1,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_compounds,compounds,As_mgkg,4.8,Unknown,,medium,table_p5_ri3_ci2,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_AMD-uncontaminated_paddy_soils,AMD-uncontaminated paddy soils,As_mgkg,54.8,Unknown,,medium,table_p5_ri3_ci3,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col4,col4,As_mgkg,98.2,Unknown,,medium,table_p5_ri3_ci4,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col6,col6,As_mgkg,1.18,Unknown,,medium,table_p5_ri3_ci6,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col8,col8,As_mgkg,9.3,Unknown,,medium,table_p5_ri3_ci8,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col9,col9,As_mgkg,1.6,Unknown,,medium,table_p5_ri3_ci9,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col10,col10,As_mgkg,5.3,Unknown,,medium,table_p5_ri3_ci10,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col11,col11,As_mgkg,5.8,Unknown,,medium,table_p5_ri3_ci11,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col12,col12,As_mgkg,6.5,Unknown,,medium,table_p5_ri3_ci12,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col13,col13,As_mgkg,2.2,Unknown,,medium,table_p5_ri3_ci13,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
DOI seed for China OPHM-OP soil 10.1021acs.est.3c0,DOI seed for China OPHM-OP soil 10.1021acs.est.3c0_col14,col14,As_mgkg,0.38,Unknown,,medium,table_p5_ri3_ci14,Table 1. Concentrations of Soil Sulfur Fractions Extracted by Wet Chemical Methods from AMD-Contaminated Paddy Soils and AMD-Uncontaminated Paddy Soils (mg S kg<sup>−1</sup>) (WS: Water-Soluble Sulfat,,,,,,phase14
