paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Geometric_mean,Geometric mean,BaP_ngg,0.61,Unknown,,high,table_p4_ri13_ci5,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_50th,50th,BaP_ngg,0.25,Unknown,,high,table_p4_ri13_ci9,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_75th,75th,BaP_ngg,1.78,Unknown,,high,table_p4_ri13_ci10,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_90th,90th,BaP_ngg,4.03,Unknown,,high,table_p4_ri13_ci11,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Aromatic,Aromatic,BghiP_ngg,6.0,Unknown,,high,table_p4_ri16_ci1,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Standard_deviation,Standard deviation,BghiP_ngg,2.95,Unknown,,high,table_p4_ri16_ci3,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Coefficient_variation,Coefficient variation,BghiP_ngg,2.18,Unknown,,high,table_p4_ri16_ci4,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Geometric_mean,Geometric mean,BghiP_ngg,0.51,Unknown,,high,table_p4_ri16_ci5,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_50th,50th,BghiP_ngg,0.25,Unknown,,high,table_p4_ri16_ci9,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_75th,75th,BghiP_ngg,1.94,Unknown,,high,table_p4_ri16_ci10,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_90th,90th,BghiP_ngg,3.73,Unknown,,high,table_p4_ri16_ci11,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Standard_deviation,Standard deviation,Sum_PAH_ngg,53.86,Unknown,,high,table_p4_ri23_ci3,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Coefficient_variation,Coefficient variation,Sum_PAH_ngg,0.93,Unknown,,high,table_p4_ri23_ci4,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Geometric_mean,Geometric mean,Sum_PAH_ngg,43.41,Unknown,,high,table_p4_ri23_ci5,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_10th,10th,Sum_PAH_ngg,15.33,Unknown,,high,table_p4_ri23_ci7,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_25th,25th,Sum_PAH_ngg,25.72,Unknown,,high,table_p4_ri23_ci8,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_50th,50th,Sum_PAH_ngg,44.66,Unknown,,high,table_p4_ri23_ci9,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_75th,75th,Sum_PAH_ngg,71.94,Unknown,,high,table_p4_ri23_ci10,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_90th,90th,Sum_PAH_ngg,110.22,Unknown,,high,table_p4_ri23_ci11,"Table 1 Summary of the PAHs in soils of Jilin province (n = 1780, ng/g). ND: not detected; LMW: Low molecular weight PAHs (2–3 ring); HMW: high molecular weight PAHs (4–5 ring); Σ7PAHs: sum of the 7 c"
j.jhazmat.2021.125730,j.jhazmat.2021.125730_Children,Children,BaA_ngg,1.05e-11,Unknown,,medium,table_p8_ri21_ci2,Estimation of the health risk posed by the PAHs in soils from total factors (TF) and the four pollution sources identified (residential coal: RC; gasoline engine: GE; coal power plant: CP; coke oven: 
j.jhazmat.2021.125730,j.jhazmat.2021.125730_col3,col3,BaA_ngg,1.69e-11,Unknown,,medium,table_p8_ri21_ci3,Estimation of the health risk posed by the PAHs in soils from total factors (TF) and the four pollution sources identified (residential coal: RC; gasoline engine: GE; coal power plant: CP; coke oven: 
j.jhazmat.2021.125730,j.jhazmat.2021.125730_col4,col4,BaA_ngg,5.09e-12,Unknown,,medium,table_p8_ri21_ci4,Estimation of the health risk posed by the PAHs in soils from total factors (TF) and the four pollution sources identified (residential coal: RC; gasoline engine: GE; coal power plant: CP; coke oven: 
j.jhazmat.2021.125730,j.jhazmat.2021.125730_col5,col5,BaA_ngg,2.53e-11,Unknown,,medium,table_p8_ri21_ci5,Estimation of the health risk posed by the PAHs in soils from total factors (TF) and the four pollution sources identified (residential coal: RC; gasoline engine: GE; coal power plant: CP; coke oven: 
j.jhazmat.2021.125730,j.jhazmat.2021.125730_col6,col6,BaA_ngg,5.1e-12,Unknown,,medium,table_p8_ri21_ci6,Estimation of the health risk posed by the PAHs in soils from total factors (TF) and the four pollution sources identified (residential coal: RC; gasoline engine: GE; coal power plant: CP; coke oven: 
j.jhazmat.2021.125730,j.jhazmat.2021.125730_col7,col7,BaA_ngg,8.24e-12,Unknown,,medium,table_p8_ri21_ci7,Estimation of the health risk posed by the PAHs in soils from total factors (TF) and the four pollution sources identified (residential coal: RC; gasoline engine: GE; coal power plant: CP; coke oven: 
j.jhazmat.2021.125730,j.jhazmat.2021.125730_col8,col8,BaA_ngg,2.48e-12,Unknown,,medium,table_p8_ri21_ci8,Estimation of the health risk posed by the PAHs in soils from total factors (TF) and the four pollution sources identified (residential coal: RC; gasoline engine: GE; coal power plant: CP; coke oven: 
j.jhazmat.2021.125730,j.jhazmat.2021.125730_col9,col9,BaA_ngg,1.23e-11,Unknown,,medium,table_p8_ri21_ci9,Estimation of the health risk posed by the PAHs in soils from total factors (TF) and the four pollution sources identified (residential coal: RC; gasoline engine: GE; coal power plant: CP; coke oven: 
