paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#1,#1,OC_pct,0.54,Unknown,,high,table_p6_ri1_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#1,#1,pH,8.23,Unknown,,high,table_p6_ri1_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#2,#2,OC_pct,1.21,Unknown,,high,table_p6_ri2_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#2,#2,pH,8.23,Unknown,,high,table_p6_ri2_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#3,#3,OC_pct,1.53,Unknown,,high,table_p6_ri3_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#3,#3,pH,8.37,Unknown,,high,table_p6_ri3_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#4,#4,OC_pct,1.21,Unknown,,high,table_p6_ri4_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#4,#4,pH,7.98,Unknown,,high,table_p6_ri4_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#5,#5,OC_pct,1.85,Unknown,,high,table_p6_ri5_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#5,#5,pH,7.21,Unknown,,high,table_p6_ri5_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#6,#6,OC_pct,2.47,Unknown,,high,table_p6_ri6_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#6,#6,pH,6.23,Unknown,,high,table_p6_ri6_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#7,#7,OC_pct,1.42,Unknown,,high,table_p6_ri7_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#7,#7,pH,8.2,Unknown,,high,table_p6_ri7_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#8,#8,OC_pct,1.42,Unknown,,high,table_p6_ri8_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#8,#8,pH,5.29,Unknown,,high,table_p6_ri8_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#9,#9,OC_pct,2.18,Unknown,,high,table_p6_ri9_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#9,#9,pH,7.0,Unknown,,high,table_p6_ri9_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#10,#10,OC_pct,2.56,Unknown,,high,table_p6_ri10_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#10,#10,pH,7.57,Unknown,,high,table_p6_ri10_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#11,#11,OC_pct,0.87,Unknown,,high,table_p6_ri11_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#11,#11,pH,7.91,Unknown,,high,table_p6_ri11_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#12,#12,OC_pct,1.65,Unknown,,high,table_p6_ri12_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#12,#12,pH,7.71,Unknown,,high,table_p6_ri12_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#13,#13,OC_pct,1.09,Unknown,,high,table_p6_ri13_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#13,#13,pH,7.79,Unknown,,high,table_p6_ri13_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#14,#14,OC_pct,0.78,Unknown,,high,table_p6_ri14_ci9,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_#14,#14,pH,8.27,Unknown,,high,table_p6_ri14_ci10,"Table S1. The information, TOC, pH, and the cumulative average data of selected socioeconomic and environmental factors from 2011 to 2020 for the sampling cities."
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_col1,col1,V_mgkg,32.0,Unknown,,medium,table_p15_ri12_ci1,
Legacy and Novel Per- and Polyfluoroalkyl Substanc,Legacy and Novel Per- and Polyfluoroalkyl Substanc_col5,col5,V_mgkg,15201.5,Unknown,,medium,table_p15_ri12_ci5,
