paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Range_(m),Range (m),Sum_PAH_ngg,30.84,Unknown,,high,table_p5_ri2_ci2,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Co,Co,Sum_PAH_ngg,1.395,Unknown,,high,table_p5_ri2_ci3,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_$\mathbb_{_G_}___{_0_}_\mathbb_{_G_}_\mathbb_{_G_}$,$\mathbb { G } _ { 0 } \mathbb { G } \mathbb { G }$,Sum_PAH_ngg,2.791,Unknown,,high,table_p5_ri2_ci4,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_R²,R²,Sum_PAH_ngg,0.638,Unknown,,high,table_p5_ri2_ci6,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_RSS,RSS,Sum_PAH_ngg,0.926,Unknown,,high,table_p5_ri2_ci7,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Range_(m),Range (m),Sum_PAH_ngg,3.54,Unknown,,high,table_p5_ri3_ci2,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Co,Co,Sum_PAH_ngg,0.259,Unknown,,high,table_p5_ri3_ci3,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_$\mathbb_{_G_}___{_0_}_\mathbb_{_G_}_\mathbb_{_G_}$,$\mathbb { G } _ { 0 } \mathbb { G } \mathbb { G }$,Sum_PAH_ngg,1.584,Unknown,,high,table_p5_ri3_ci4,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_R²,R²,Sum_PAH_ngg,0.435,Unknown,,high,table_p5_ri3_ci6,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_RSS,RSS,Sum_PAH_ngg,0.557,Unknown,,high,table_p5_ri3_ci7,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Range_(m),Range (m),Sum_PAH_ngg,153.0,Unknown,,high,table_p5_ri4_ci2,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Co,Co,Sum_PAH_ngg,1.297,Unknown,,high,table_p5_ri4_ci3,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_$\mathbb_{_G_}___{_0_}_\mathbb_{_G_}_\mathbb_{_G_}$,$\mathbb { G } _ { 0 } \mathbb { G } \mathbb { G }$,Sum_PAH_ngg,4.105,Unknown,,high,table_p5_ri4_ci4,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_R²,R²,Sum_PAH_ngg,0.721,Unknown,,high,table_p5_ri4_ci6,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_RSS,RSS,Sum_PAH_ngg,0.481,Unknown,,high,table_p5_ri4_ci7,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Range_(m),Range (m),Sum_PAH_ngg,71.79,Unknown,,high,table_p5_ri5_ci2,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Co,Co,Sum_PAH_ngg,1.24,Unknown,,high,table_p5_ri5_ci3,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_$\mathbb_{_G_}___{_0_}_\mathbb_{_G_}_\mathbb_{_G_}$,$\mathbb { G } _ { 0 } \mathbb { G } \mathbb { G }$,Sum_PAH_ngg,3.1,Unknown,,high,table_p5_ri5_ci4,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_R²,R²,Sum_PAH_ngg,0.757,Unknown,,high,table_p5_ri5_ci6,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_RSS,RSS,Sum_PAH_ngg,0.508,Unknown,,high,table_p5_ri5_ci7,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
Kun Chen 等 - 2024 - Spatial heterogeneity of polyc,Kun Chen 等 - 2024 - Spatial heterogeneity of polyc_Range_(m),Range (m),Sum_PAH_ngg,56.76,Unknown,,high,table_p5_ri6_ci2,TABLE 1 Theoretical models of variation function and related parameters of PAH concentration with different ring numbers in the soil of China.
