paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anqing,_China","Anqing, China",Pb_mgkg,46.01,Unknown,,high,table_p8_ri1_ci1,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anqing,_China","Anqing, China",Cd_mgkg,0.34,Unknown,,high,table_p8_ri1_ci2,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anqing,_China","Anqing, China",Cu_mgkg,25.73,Unknown,,high,table_p8_ri1_ci3,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anqing,_China","Anqing, China",Zn_mgkg,90.02,Unknown,,high,table_p8_ri1_ci4,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anqing,_China","Anqing, China",Cr_mgkg,59.51,Unknown,,high,table_p8_ri1_ci5,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anshan,_China","Anshan, China",Pb_mgkg,45.1,Unknown,,high,table_p8_ri2_ci1,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anshan,_China","Anshan, China",Cd_mgkg,0.86,Unknown,,high,table_p8_ri2_ci2,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anshan,_China","Anshan, China",Cu_mgkg,52.3,Unknown,,high,table_p8_ri2_ci3,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anshan,_China","Anshan, China",Zn_mgkg,213.0,Unknown,,high,table_p8_ri2_ci4,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
Heavy metals  HMs  in soils of different land-use ,"Heavy metals  HMs  in soils of different land-use _Anshan,_China","Anshan, China",Cr_mgkg,69.9,Unknown,,high,table_p8_ri2_ci5,Table 2. Comparison of average concentrations of HMs in diferent cities and diferent land-use types in China (concentration unit is mg/kg).
