paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption
s41598-022-08906-6,s41598-022-08906-6_S2,S2,pH,0.95,Unknown,,high,table_p7_ri2_ci4,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S2,S2,pH,0.74,Unknown,,high,table_p7_ri2_ci5,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S3,S3,pH,0.73,Unknown,,high,table_p7_ri3_ci4,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S3,S3,pH,1.16,Unknown,,high,table_p7_ri3_ci5,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S4,S4,pH,0.95,Unknown,,high,table_p7_ri4_ci4,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S4,S4,pH,0.99,Unknown,,high,table_p7_ri4_ci5,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S5,S5,pH,1.04,Unknown,,high,table_p7_ri5_ci4,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S5,S5,pH,0.61,Unknown,,high,table_p7_ri5_ci5,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S6,S6,pH,1.23,Unknown,,high,table_p7_ri6_ci4,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S6,S6,pH,2.34,Unknown,,high,table_p7_ri6_ci5,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S7,S7,pH,2.94,Unknown,,high,table_p7_ri7_ci4,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S7,S7,pH,1.21,Unknown,,high,table_p7_ri7_ci5,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S8,S8,pH,2.96,Unknown,,high,table_p7_ri8_ci4,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
s41598-022-08906-6,s41598-022-08906-6_S8,S8,pH,1.18,Unknown,,high,table_p7_ri8_ci5,Table 2. Te geochemical indices of n-alkanes in diferent oilfeld soils. ∑n-alk/n-C16: Sum of n-alkanes (C8- C40) over to n-alkane (C16); CPI: odd to even carbon preference index from n-C8 to n-C40; C1
