ID,DOI,Source,Year,镉,铅,砷,铜,锌,镍,铬,汞,超标因子数,标签,标签_生产,标签_生态,id_DOI,id_Source,split_source,is_synthetic
10469,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1329872575518853,45.92549338670002,28.77947500405056,,,,81.07870112520627,0.01,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10470,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.282395751188394,37.98386246506788,8.17,,,,87.02115059968632,0.0601040513182993,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10471,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.348635718845339,39.320494654190995,44.80293022419245,,,,96.20040324825976,0.0183960909707981,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10472,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.192141517834699,18.938871482949068,33.75444230647838,,,,64.0951166488239,0.0871204781019565,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10473,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1572707363421432,18.764458150952304,36.97374346221393,,,,81.79330009601675,0.0838140948367394,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10474,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2896413065914591,13.842982736394784,25.26253129339818,,,,87.97853871580406,0.0615734190646909,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10475,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.4275655635498488,35.07020797937401,54.77567764985481,,,,108.6463752794116,0.0740812291797493,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10476,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2095843932364799,34.7671817986378,30.767118621814713,,,,98.16583292065896,0.043683421095205,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10477,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1799818379204585,49.22081421476284,13.67727530445469,,,,109.14731560478272,0.0270515113986116,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10478,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3066259607315572,49.29162688861592,9.923758667352487,,,,118.03848854622495,0.0689795116281534,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10479,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2544848480926721,51.70814755075156,55.99777543062206,,,,67.0414492029272,0.0753707648630357,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10480,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3416871961326583,32.124914869699445,33.92615721831693,,,,105.94374442083952,0.0968497289426887,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10481,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3226678157788333,24.327788013237388,37.2965883714502,,,,112.50257294442966,0.0850623362116918,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10482,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2488970117335299,42.60629005311395,22.24108299635715,,,,103.11771355283332,0.0483459497050964,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10483,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2277876686739983,47.88768912497574,44.05688193750227,,,,89.98653879282557,0.0354761103130033,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10484,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1567669629721313,26.091882902381982,33.0903992546448,,,,85.3789257908342,0.084672420583467,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10485,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1890305871989242,32.795844992307536,34.11871855088644,,,,103.60948860011408,0.0782170505987413,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10486,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3055607850637157,63.10534034589463,8.17,,,,78.69956616399381,0.0626186229419045,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10487,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1385680457321246,29.297093797101084,37.82624636454094,,,,118.2485830279182,0.0775039948210234,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10488,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3508246979758472,16.68063608114494,34.17048326828238,,,,68.00932055154561,0.0770027447006466,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10489,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1672182935729135,25.95891908432493,43.08102246812699,,,,121.35013423766166,0.0205172267602882,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10490,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2429789260833805,32.06891863161396,36.67968279370281,,,,140.67976491723732,0.0621208773497081,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10491,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3102255465895764,27.870623866446287,19.172581377462393,,,,77.45648608826225,0.0483904555983095,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10492,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1676333258312087,47.84817083022458,13.299737555886209,,,,87.92484278913001,0.048396756916376,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10493,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1819468468540043,47.29944067772232,57.37869280040662,,,,80.58218547669989,0.0411149451926884,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10494,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1427373287760001,15.894796261604409,14.379499263939064,,,,102.4723557227854,0.0656014296293523,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10495,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,13.362794490263813,8.17,,,,84.3631726106365,0.0769359368371834,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10496,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2590112243582971,48.24114681974589,23.153864395452064,,,,138.57438631157385,0.0695266536535478,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10497,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2209749209259649,29.67245642693088,32.6464978633002,,,,84.70027029011449,0.0607775874026696,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10498,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1438089358876253,32.335575020308596,32.919644076381566,,,,59.21,0.0373719968572266,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10499,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1687134349909079,46.229005492932174,32.23373362288434,,,,90.8190655053068,0.0617317413265669,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10500,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.236583308875628,39.93402635307856,33.81061773958254,,,,104.36026480547294,0.0167396205368869,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10501,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2313237217651128,33.79938710226184,42.3246135430571,,,,72.23335032647462,0.046069860879606,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10502,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,42.84409193734881,14.27165133494249,,,,65.88133703970104,0.0562109806053226,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10503,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2222198850073729,17.24656408351297,8.17,,,,92.5500981153134,0.0512951753493823,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10504,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.139755779515522,67.34715764667314,12.275351267153738,,,,96.13045910123404,0.0426663570521524,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10505,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.201512879800329,40.905620783614395,18.22219588312319,,,,68.76019563568616,0.0634143246260825,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10506,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2188102843629275,20.701606689725736,22.24098595725326,,,,94.84917415028592,0.0695193332406145,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10507,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.125306560970039,36.19866716053015,22.696291176934317,,,,100.28515818934072,0.0556002047167968,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10508,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1920174569869625,56.78946339643768,10.780471598561205,,,,89.7730521894385,0.0396187012066591,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10509,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1640717507170876,45.27459804012955,24.478891994019925,,,,103.28863859862372,0.0444218493777356,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10510,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2585239830967077,29.21754479625472,40.08248634030146,,,,107.8991752695934,0.0574516366856809,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10511,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,50.22504393796873,8.17,,,,93.6599397446639,0.0785572266738002,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10512,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1847912358611343,40.32803425904559,8.17,,,,68.27415418661333,0.0651205136072238,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10513,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2069666682557234,41.920132105861825,39.913918275317215,,,,98.46185094349951,0.0546633161591436,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10514,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3411249192001935,35.6958961198857,37.821230993674966,,,,127.76434934324487,0.0616975103758777,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10515,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1637574756122302,11.59,8.17,,,,81.08425059208251,0.0574879080367299,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10516,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,35.41939265530058,33.9301009524774,,,,91.6445512755504,0.08230425418891,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10517,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2679528429484011,36.30249919012196,25.99485188500299,,,,59.21,0.0792571873403708,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10518,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,23.018464101965417,29.31206764958307,,,,107.12072846181935,0.0665977703875677,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10519,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3058854049428171,27.991735417107385,35.57818022152233,,,,132.3564557841309,0.0472123035089567,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10520,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1157455054545678,20.848656952031085,19.886844542717753,,,,82.96651190140834,0.0480750369965857,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10521,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1746912520718836,11.59,23.37568209172814,,,,110.98836727085664,0.0587094342603091,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10522,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1754128816157309,37.31377743850852,34.80908887821367,,,,59.21,0.0493048500542424,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10523,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3708385909827651,50.27874856696765,33.92328680418649,,,,108.85619044813927,0.0453149543108144,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10524,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,18.07638484767776,44.76608594659396,,,,88.52271526800122,0.0375770144207492,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10525,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1473024575092077,42.946472871393624,50.41249971103069,,,,105.94136602140648,0.0365393029318058,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10526,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2348499171351385,18.061323875293716,36.31152042365562,,,,89.0804170586207,0.0504620620658463,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10527,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3048587312198243,31.353479638120096,23.82170902926085,,,,80.98725714490962,0.0531818116475822,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10528,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2509067133743892,11.59,32.25946898404082,,,,59.21,0.0438336601228858,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10529,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1728329757188191,11.59,19.266583312051324,,,,92.0997924211394,0.0530025846032834,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10530,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2968081646233347,21.811556350899107,48.93455179209589,,,,71.84144553381944,0.0965972799964974,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10531,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,24.9188934403154,27.596860501482382,,,,116.19931579725493,0.0416160922311401,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10532,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3574923512900543,12.684510484851051,8.17,,,,91.0054996621776,0.0653413694394454,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10533,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1328467284813898,29.950123901843657,35.2405979326219,,,,89.36933470920174,0.0799985966728133,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10534,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2919088369586281,39.04665940093668,51.56388129057564,,,,92.87164676054996,0.0742014477418014,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10535,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1417663097392831,26.446108869673864,25.616928340635862,,,,109.1590110583501,0.0496928948759943,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10536,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1677257623907302,25.3803881174168,15.330538351492804,,,,100.13411545399934,0.0948113487245687,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10537,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1237922888012407,44.020389619990446,29.59247208741773,,,,79.6811640109496,0.0806713058610108,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10538,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2361469829778955,40.38888912675262,22.87303074123627,,,,108.8007477325966,0.1,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10539,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,36.19116504287778,46.53779647049944,,,,100.90430890759504,0.0493048154602129,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10540,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1762186159106481,43.513159196222205,35.7297117347089,,,,72.0227751616477,0.0690162062571481,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10541,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1358966103739558,41.00456215687563,39.66907816875441,,,,81.70868550392278,0.057335933688953,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10542,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2505464792020103,25.57316060065955,39.46723431845759,,,,83.30623688186655,0.0545191817441261,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10543,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2951154480580147,56.88515781319747,42.08780124452144,,,,98.88620989520275,0.0997989603642697,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10544,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3057456902191526,49.60607858818983,38.855905361232416,,,,111.0280696961994,0.0253042340620119,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10545,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1307166978925143,28.539289316961245,14.33060569909144,,,,90.13641602852354,0.0563526635274249,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10546,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2624087984076358,17.631035981458577,39.111807502105535,,,,91.637590082472,0.1,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10547,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,23.961241286591555,15.724525112934671,,,,64.34570083030304,0.0721160042363968,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10548,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1904916457242258,41.47589479085043,49.646408767451206,,,,86.03630945741727,0.0217894764056287,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10549,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3386958767576978,30.3311100380102,30.997828749793307,,,,87.73068254895993,0.0828058361682389,2,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10550,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,11.59,27.421611524455983,,,,59.21,0.0582551638470926,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10551,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3475883396419534,45.47715031085461,9.002800281841413,,,,112.35861304870906,0.0447275513614058,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10552,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2281239624832716,38.25985085702958,36.27081066422777,,,,102.67687296476028,0.0587317386389312,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10553,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.3200609029162093,36.008245531857305,22.88719123734335,,,,114.70823184338008,0.0880750788645621,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10554,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1492738368220972,22.15535969221485,52.760888856758854,,,,77.21953869904333,0.0682131763727019,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10555,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.374525709619096,45.35328939686349,29.337722855997868,,,,76.57465528349893,0.0522927164892012,1,1,1,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10556,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.1,39.795683013616355,8.17,,,,90.21510718591672,0.0559951059653887,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10557,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,,0.2449650935668227,48.200647791808365,28.99310758991502,,,,125.32413818847198,0.051821103788488,0,0,0,0,10.1038/s41598-021-02069-6,Gao2021_Chengdu_Gardens_HM,real_model_ready,False
10635,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,4.755426159040422,512.227672691902,508.8827766275839,89.69229434186198,1385.7660066246283,,112.40794291910616,,4,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10636,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,2.7354392579359015,129.36297306029988,1118.7581288611138,98.62036674876346,728.3141191105165,,80.51819876879526,,4,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10637,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,0.7447962678119286,583.8149563964373,396.29830234736374,299.33002386162184,233.08100720773712,,82.16947842809802,,5,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10638,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,1.5882126176586826,441.4089578131124,628.5336773558821,95.99860065277188,513.7086260196647,,92.28822593295487,,4,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10639,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,7.636517814351833,121.30378603103924,77.86615603158052,381.9964671901251,584.9153566396898,,92.26362718323192,,5,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10640,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,7.56994669568962,702.7687197955753,245.09763759652415,116.0208880071197,345.30709506760627,,86.8754403611101,,4,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10641,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,0.9127910702087304,170.41631767416175,69.4722688645932,148.420800126393,2085.3532443623694,,108.8158068631294,,4,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10642,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,9.40812442564655,119.19973385000633,655.5005648477334,246.32455151514415,412.45151091341774,,76.1831289603828,,5,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10643,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,2.3508734803340885,172.4398007730451,393.6155898480168,113.54640403726192,517.7249448163714,,110.66171766562648,,4,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10644,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,0.7744078610576097,195.55878205149648,133.8405637139484,46.37566623515712,568.5385616355126,,73.402874889929,,4,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10645,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,6.690947739052361,37.96730450525792,354.22682495720306,146.70518379850353,385.4020186154202,,117.2275009840282,,3,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10646,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,13.733462091407985,307.32808380860735,667.2668957283983,122.98904941876954,923.5285024069314,,45.71588918183319,,4,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
10647,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,,2.6455142703909966,298.3039980152429,179.209615846663,158.32952178228945,445.9301147696571,,78.31079361672109,,5,1,1,1,10.1007/s40333-023-0109-1,Xie2023_Linxi_Mine,real_model_ready,False
