paper_id,sample_id,site_label,pollutant_std,value,unit,value_flag,confidence,evidence_location,source_caption,matrix,site_type,province,latitude,longitude,source_pool
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Nap_ngg,64.2,Unknown,,high,table_p5_ri1_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Acy_ngg,17.8,Unknown,,high,table_p5_ri2_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Ace_ngg,45.4,Unknown,,high,table_p5_ri3_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Flu_ngg,18.6,Unknown,,high,table_p5_ri4_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Phe_ngg,6.33,Unknown,,high,table_p5_ri5_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Ant_ngg,10.5,Unknown,,high,table_p5_ri6_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Flt_ngg,1.49,Unknown,,high,table_p5_ri7_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Pyr_ngg,1.53,Unknown,,high,table_p5_ri8_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Ant_ngg,0.861,Unknown,,high,table_p5_ri9_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Chr_ngg,0.183,Unknown,,high,table_p5_ri10_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Flt_ngg,0.983,Unknown,,high,table_p5_ri11_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Flt_ngg,0.0853,Unknown,,high,table_p5_ri12_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Pyr_ngg,0.239,Unknown,,high,table_p5_ri13_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Pyr_ngg,0.0124,Unknown,,high,table_p5_ri14_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Cd_mgkg,0.0124,Unknown,,high,table_p5_ri14_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
72240_s00254-008-1204-5,72240_s00254-008-1204-5_Henry&#x27;s_law_constant_(Pa_m³/mol),Henry&#x27;s law constant (Pa m³/mol),Ant_ngg,0.031,Unknown,,high,table_p5_ri15_ci1,Table 2 Henry's law constant of 16 PAHs (Ten Hulscher et al. 1992),,,,,,phase14
