source_id,paper_id,title,sample_id,province,city_or_region,latitude,longitude,matrix,pollution_type,pollutant_family,pollutant_name_original,pollutant_name_std,value_original,unit_original,value_std,unit_std,censoring_flag,evidence_level,evidence_location,source_file,qa_flag
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFPrA,PFPrA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!G5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFBA,PFBA,0.028783333333333338,ng/g,0.028783333333333338,ng/g,measured,A_sample_table,Table 2!H5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFPeA,PFPeA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!I5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFHxA,PFHxA,0.0203,ng/g,0.0203,ng/g,measured,A_sample_table,Table 2!J5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFHpA,PFHpA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!K5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFOA,PFOA,0.014400000000000001,ng/g,0.014400000000000001,ng/g,measured,A_sample_table,Table 2!L5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFNA,PFNA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!M5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFDA,PFDA,0.0033666666666666667,ng/g,0.0033666666666666667,ng/g,measured,A_sample_table,Table 2!N5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFUdA,PFUdA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!O5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFDoA,PFDoA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!P5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFTrDA,PFTrDA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!Q5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFTeDA,PFTeDA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!R5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFPrS,PFPrS,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!S5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFBS,PFBS,0.0046,ng/g,0.0046,ng/g,measured,A_sample_table,Table 2!T5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFPeS,PFPeS,0.00775,ng/g,0.00775,ng/g,measured,A_sample_table,Table 2!U5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFHxS,PFHxS,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!V5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFHpS,PFHpS,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!W5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFOS,PFOS,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!X5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFNS,PFNS,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!Y5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFDS,PFDS,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!Z5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,PFECHS,PFECHS,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AA5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,4:2 FTSA,4:2 FTSA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AB5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,6:2 FTSA,6:2 FTSA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AC5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,8:2 FTSA,8:2 FTSA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AD5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,3:3 FTCA,3:3 FTCA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AE5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,5:3 FTCA,5:3 FTCA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AF5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,6:3 FTCA,6:3 FTCA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AG5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,7:3 FTCA,7:3 FTCA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AH5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,6:2 FTCA,6:2 FTCA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AI5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,8:2 FTCA,8:2 FTCA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AJ5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,8:2 FTUCA,8:2 FTUCA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AK5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,FBSA,FBSA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AL5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,FHxSA,FHxSA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AM5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,FOSA,FOSA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AN5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,N-MeFOSA-M,N-MeFOSA-M,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AO5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,N-EtFOSA-M,N-EtFOSA-M,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AP5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,N-MeFOSE-M,N-MeFOSE-M,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AQ5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,N-EtFOSE-M,N-EtFOSE-M,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AR5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,N-MeFOSAA,N-MeFOSAA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AS5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,N-EtFOSAA,N-EtFOSAA,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AT5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2,Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China: Source Tracking and Main Drivers for the Spatial Variation,PFAS_SURFACE_SOILS_CHINA_SI_TABLE2_1,Gansu,Dingxi,35.72277778,104.5302778,soil,OP,PFAS,6:6 PFPi,6:6 PFPi,0.0,ng/g,0.0,ng/g,below_detection,A_sample_table,Table 2!AU5,G:\所有文献\14.第十阶段小补充 4\Legacy and Novel Per- and Polyfluoroalkyl Substances in Surface Soils across China Source Tracking and Main Drivers for the Spatial Variation_si_002.xlsx,verified_native_si
