site_id,gee_ndvi,gee_precip_annual_mm,gee_temp_mean_c,gee_elevation_m,gee_slope_deg,gee_aspect_deg,gee_soil_pH,gee_soc_g_kg,gee_cec_cmol_kg,gee_clay_pct,gee_sand_pct,gee_silt_pct,gee_bulk_density_g_cm3,gee_nitrogen_g_kg
64,0.416895652173913,1109,15.800000190734863,1804,4.016704082489014,271.6512756347656,,,,,,,,
66,0.2895478260869565,862,17.100000381469727,1712,2.169278860092163,288.6940612792969,,,,,,,,
68,-0.05534666666666667,984,16.299999237060547,1886,0.0,0.0,,,,,,,,
69,0.19835217391304347,991,15.699999809265137,1886,0.0,0.0,,,,,,,,
70,0.4170130434782609,910,19.0,807,4.035904407501221,242.68646240234375,,,,,,,,
71,0.21854347826086956,991,15.600000381469727,1886,0.1726507991552353,312.1833801269531,,,,,,,,
72,-0.06988333333333334,986,16.399999618530273,1886,0.0,0.0,,,,,,,,
73,0.09145652173913044,906,19.100000381469727,790,3.7611939907073975,44.93233108520508,6.099999904632568,549.0,299.0,29.399999618530273,28.399999618530273,42.20000076293945,1.2400000095367432,5027.0
74,0.2263304347826087,992,15.399999618530273,1897,0.17267483472824097,47.82383728027344,,,,,,,,
75,0.2629391304347826,996,15.699999809265137,1886,0.0,0.0,,,,,,,,
76,-0.06829375,994,15.899999618530273,1886,0.0,0.0,,,,,,,,
77,-0.036204761904761906,996,15.800000190734863,1886,0.0,0.0,,,,,,,,
78,0.2315391304347826,998,15.300000190734863,1898,1.3062074184417725,51.59629821777344,,,,,,,,
79,-0.05742352941176471,995,16.0,1886,0.0,0.0,,,,,,,,
80,0.2315391304347826,999,15.300000190734863,1900,0.4010384678840637,286.80322265625,,,,,,,,
81,-0.06391333333333334,996,16.100000381469727,1886,0.0,0.0,,,,,,,,
82,-0.016806666666666668,999,15.899999618530273,1886,0.0,0.0,,,,,,,,
83,0.2444521739130435,1006,15.399999618530273,1908,1.2844644784927368,264.822265625,,,,,,,,
84,0.248,1005,15.300000190734863,1913,1.2891426086425781,296.7173156738281,,,,,,,,
86,0.017643478260869566,1002,15.899999618530273,1886,0.0,0.0,,,,,,,,
87,0.2218217391304348,1005,15.800000190734863,1892,0.4316449463367462,216.31622314453125,,,,,,,,
92,0.20030869565217393,999,16.399999618530273,1768,0.0,0.0,,,,,,,,
93,0.2092782608695652,1714,17.299999237060547,561,1.143715500831604,144.17787170410156,6.099999904632568,430.0,264.0,33.20000076293945,20.600000381469727,46.20000076293945,1.2000000476837158,4831.0
94,0.30158695652173917,817,13.399999618530273,2107,0.26556509733200073,330.8236389160156,,,,,,,,
97,0.2703608695652174,1386,17.0,505,0.26802924275398254,210.1063232421875,,,,,,,,
98,0.23474347826086955,1776,17.700000762939453,426,0.7519633769989014,117.54906463623047,,,,,,,,
99,0.29482608695652174,1476,16.899999618530273,506,0.5796620845794678,0.0,,,,,,,,
103,0.2940304347826087,1615,17.5,412,0.2911333739757538,113.46699523925781,,,,,,,,
110,0.2909086956521739,1186,16.700000762939453,532,0.1777559518814087,130.70919799804688,,,,,,,,
111,0.2909086956521739,1186,16.700000762939453,532,0.1777559518814087,130.70919799804688,,,,,,,,
113,0.2147608695652174,762,12.800000190734863,1911,0.0,0.0,,,,,,,,
119,0.2462304347826087,940,16.200000762939453,1866,0.7303124070167542,118.43889617919922,,,,,,,,
120,0.23731304347826085,1323,17.0,420,0.7892882823944092,137.25567626953125,,,,,,,,
121,0.3159478260869565,1350,17.200000762939453,396,0.17692948877811432,130.93988037109375,,,,,,,,
122,0.3076434782608696,1294,17.0,416,0.0,0.0,,,,,,,,
123,0.28750434782608697,1240,16.899999618530273,423,1.8502448797225952,133.55262756347656,,,,,,,,
125,0.3216217391304348,1051,16.600000381469727,497,0.37296345829963684,158.8346405029297,,,,,,,,
126,0.26758260869565215,994,16.600000381469727,521,0.11593621224164963,180.0,,,,,,,,
128,0.2271521739130435,959,16.399999618530273,516,0.2682979106903076,30.20513343811035,,,,,,,,
129,0.2271521739130435,959,16.399999618530273,516,0.2682979106903076,30.20513343811035,,,,,,,,
130,0.19718695652173912,952,16.5,512,0.40472105145454407,270.0,,,,,,,,
131,0.24614347826086955,969,16.399999618530273,502,0.466101735830307,60.16781234741211,,,,,,,,
132,0.2564782608695652,961,16.399999618530273,502,0.34780484437942505,0.0,,,,,,,,
134,0.19715652173913042,988,16.5,478,0.3729623258113861,201.1649169921875,,,,,,,,
135,0.19715652173913042,988,16.5,478,0.3729623258113861,201.1649169921875,,,,,,,,
136,0.34426521739130433,968,16.399999618530273,489,0.9741130471229553,146.4124298095703,,,,,,,,
137,0.19695217391304348,962,16.399999618530273,499,0.35556483268737793,130.70138549804688,,,,,,,,
138,0.2344391304347826,966,16.399999618530273,493,0.6414632797241211,237.1671905517578,,,,,,,,
139,0.29441739130434785,978,16.399999618530273,487,1.590474247932434,291.3692626953125,,,,,,,,
140,0.27999565217391303,954,16.399999618530273,499,0.0,0.0,,,,,,,,
142,0.2672086956521739,939,16.200000762939453,494,0.17781706154346466,49.30774688720703,,,,,,,,
144,-0.04124347826086956,928,11.699999809265137,2169,0.0,0.0,,,,,,,,
146,0.016073913043478258,932,11.699999809265137,2169,0.0,0.0,,,,,,,,
147,0.26154347826086954,918,16.299999237060547,473,0.2701851427555084,90.0,,,,,,,,
150,0.4217,939,16.399999618530273,534,0.4410473704338074,142.05323791503906,,,,,,,,
154,0.3975391304347826,927,16.399999618530273,502,0.34780484437942505,180.0,,,,,,,,
155,0.33442608695652176,922,16.399999618530273,493,0.17828629910945892,229.4373016357422,,,,,,,,
156,0.5174,924,16.399999618530273,495,0.5348812937736511,229.44061279296875,,,,,,,,
165,0.19295217391304348,1156,18.899999618530273,306,2.226529598236084,71.80419921875,,,,,,,,
166,0.4121695652173913,930,13.899999618530273,1504,2.466207981109619,232.35609436035156,6.099999904632568,433.0,256.0,31.200000762939453,25.799999237060547,43.0,1.1799999475479126,4534.0
167,0.4121695652173913,930,13.899999618530273,1504,2.466207981109619,232.35609436035156,6.099999904632568,433.0,256.0,31.200000762939453,25.799999237060547,43.0,1.1799999475479126,4534.0
169,0.2807782608695652,912,16.799999237060547,533,0.8839627504348755,218.10610961914062,,,,,,,,
172,0.2477304347826087,1090,13.300000190734863,1826,4.934624671936035,66.52069091796875,,,,,,,,
176,0.2944826086956521,1034,18.100000381469727,344,4.101914882659912,289.7908630371094,,,,,,,,
177,0.2331391304347826,1117,18.600000381469727,273,1.0086380243301392,203.15377807617188,,,,,,,,
179,0.3728521739130435,1038,18.399999618530273,314,8.130122184753418,65.74718475341797,,,,,,,,
182,0.3025608695652174,963,13.800000190734863,1473,0.9647528529167175,327.2591247558594,,,,,,,,
184,0.2992478260869565,1074,18.200000762939453,323,0.2673519551753998,330.14495849609375,,,,,,,,
188,0.34192608695652177,1258,15.899999618530273,1261,2.0813448429107666,276.39349365234375,,,,,,,,
189,0.37465652173913044,1240,16.0,1186,11.328046798706055,324.9010925292969,,,,,,,,
190,0.38088260869565216,1178,15.0,1329,9.038957595825195,299.7402648925781,,,,,,,,
192,0.24221304347826086,1028,17.799999237060547,289,1.479776382446289,265.5074157714844,,,,,,,,
193,0.32861304347826087,1079,18.399999618530273,309,0.8107867240905762,124.8850326538086,,,,,,,,
194,0.3600695652173913,1312,15.300000190734863,1393,5.15974235534668,108.28361511230469,,,,,,,,
196,0.2608304347826087,1056,18.299999237060547,275,0.9981434941291809,69.60924530029297,,,,,,,,
197,0.2608304347826087,1056,18.299999237060547,275,0.9981434941291809,69.60924530029297,,,,,,,,
201,0.3589478260869565,1068,19.100000381469727,185,3.1064891815185547,259.25604248046875,,,,,,,,
203,0.4427782608695652,1048,18.600000381469727,204,0.11593621224164963,0.0,,,,,,,,
204,0.3186913043478261,1075,18.600000381469727,291,1.2820371389389038,354.0313720703125,,,,,,,,
206,0.3751260869565218,1076,15.800000190734863,910,2.2023868560791016,71.597412109375,,,,,,,,
208,0.18107826086956522,1065,19.200000762939453,174,0.34780484437942505,0.0,,,,,,,,
209,0.18107826086956522,1065,19.200000762939453,174,0.34780484437942505,0.0,,,,,,,,
211,0.2323608695652174,1054,18.799999237060547,200,3.5447356700897217,31.86577033996582,,,,,,,,
219,0.3672217391304348,1209,15.399999618530273,1314,2.1128275394439697,307.1084289550781,,,,,,,,
221,0.3735913043478261,1219,15.899999618530273,1239,2.010410785675049,202.73394775390625,,,,,,,,
222,0.4484826086956522,1075,18.700000762939453,257,2.1133906841278076,325.33551025390625,,,,,,,,
223,0.34551304347826084,1064,16.0,867,3.9893364906311035,121.48414611816406,,,,,,,,
224,0.34551304347826084,1064,16.0,867,3.9893364906311035,121.48414611816406,,,,,,,,
225,0.4652434782608696,1074,17.600000381469727,319,0.6162758469581604,41.19541931152344,,,,,,,,
226,0.33338695652173916,1069,17.700000762939453,310,2.9828763008117676,274.4543151855469,,,,,,,,
227,0.3161478260869565,1228,15.899999618530273,1233,0.0,0.0,,,,,,,,
228,0.3322913043478261,1085,18.700000762939453,293,3.7025885581970215,304.25213623046875,,,,,,,,
229,0.2755086956521739,1088,18.700000762939453,315,4.383787155151367,301.8636779785156,,,,,,,,
230,0.28137391304347825,1092,18.600000381469727,340,2.019016742706299,156.68963623046875,,,,,,,,
231,0.3247652173913044,1084,18.899999618530273,248,2.694901704788208,249.88465881347656,,,,,,,,
232,0.3078173913043478,1085,18.799999237060547,275,0.7082386612892151,10.847826957702637,,,,,,,,
233,0.3514478260869565,1097,18.399999618530273,341,5.080722808837891,276.5341491699219,,,,,,,,
234,0.31549565217391307,1091,18.600000381469727,371,2.2828528881073,324.30572509765625,,,,,,,,
235,0.24006521739130435,1091,18.600000381469727,330,2.3907103538513184,202.9476776123047,,,,,,,,
237,0.21971304347826084,1070,19.200000762939453,164,4.974566459655762,219.90057373046875,,,,,,,,
238,0.27188695652173916,1203,15.800000190734863,1228,0.3888435363769531,270.0,,,,,,,,
239,0.3437521739130435,1086,18.799999237060547,277,2.9024040699005127,246.4775848388672,,,,,,,,
240,0.3398217391304348,1088,18.700000762939453,294,2.4209694862365723,261.7449645996094,,,,,,,,
241,0.29228260869565215,1083,18.899999618530273,264,3.5068864822387695,226.10133361816406,,,,,,,,
242,0.3398217391304348,1088,18.700000762939453,327,4.371371746063232,224.3816375732422,,,,,,,,
244,0.24518260869565214,1093,18.5,342,1.121150255203247,251.92958068847656,,,,,,,,
245,0.29059565217391303,1087,18.799999237060547,293,7.10684871673584,104.08988189697266,,,,,,,,
246,0.29997391304347826,1086,18.799999237060547,256,0.5796620845794678,0.0,,,,,,,,
247,0.24438695652173914,1086,18.799999237060547,281,2.241220235824585,108.07227325439453,,,,,,,,
249,0.32261304347826086,1088,18.700000762939453,260,3.292107105255127,301.8478698730469,,,,,,,,
251,0.2648391304347826,1085,18.799999237060547,289,1.221131443977356,79.05569458007812,,,,,,,,
252,0.2928695652173913,1089,18.700000762939453,278,4.017401218414307,96.61775207519531,,,,,,,,
253,0.3828217391304348,714,12.5,964,2.376723527908325,109.95387268066406,,,,,,,,
254,0.3828217391304348,714,12.5,964,2.376723527908325,109.95387268066406,,,,,,,,
255,0.16120434782608695,1074,19.299999237060547,172,3.919935464859009,79.79447937011719,,,,,,,,
256,0.2714,1082,18.899999618530273,254,5.03600549697876,170.88546752929688,,,,,,,,
257,0.2305782608695652,1087,18.799999237060547,284,3.5917866230010986,177.87570190429688,,,,,,,,
258,0.15654782608695653,1072,19.299999237060547,155,2.1433589458465576,263.7923889160156,,,,,,,,
259,0.2739782608695652,1079,19.100000381469727,160,8.111900329589844,324.0179443359375,,,,,,,,
260,0.2624391304347826,1087,18.799999237060547,283,2.6089284420013428,207.3580780029297,,,,,,,,
261,0.2576695652173913,1091,18.700000762939453,310,1.913496971130371,204.70205688476562,,,,,,,,
262,0.2624391304347826,1091,18.600000381469727,301,5.635179042816162,208.13804626464844,,,,,,,,
263,0.37349565217391306,1182,15.899999618530273,1205,2.3210837841033936,183.20260620117188,,,,,,,,
264,0.2968304347826087,1091,18.700000762939453,324,5.029303550720215,78.05712127685547,,,,,,,,
266,0.20953478260869565,1071,19.299999237060547,281,10.789026260375977,176.5001678466797,,,,,,,,
268,0.27593478260869564,1080,19.0,221,1.3397923707962036,127.27355194091797,,,,,,,,
269,0.1541,1071,19.299999237060547,159,0.9401776790618896,277.0827331542969,,,,,,,,
270,0.1541,1071,19.299999237060547,159,0.9401776790618896,277.0827331542969,,,,,,,,
271,0.1541,1071,19.299999237060547,159,0.9401776790618896,277.0827331542969,,,,,,,,
272,0.2406217391304348,1090,18.700000762939453,286,2.5362608432769775,219.0507354736328,,,,,,,,
273,0.29480434782608694,1088,18.799999237060547,287,4.514117240905762,178.3122100830078,,,,,,,,
274,0.22786521739130436,1072,19.299999237060547,226,5.78647518157959,348.072998046875,,,,,,,,
275,0.1269695652173913,1072,19.299999237060547,177,8.235641479492188,78.71295928955078,,,,,,,,
276,0.14099565217391305,1083,18.899999618530273,285,1.9412816762924194,326.69732666015625,,,,,,,,
277,0.1269695652173913,1072,19.299999237060547,155,0.13332726061344147,270.0,,,,,,,,
278,0.2839434782608696,1078,19.100000381469727,197,2.7173287868499756,191.3124237060547,,,,,,,,
279,0.15113478260869564,1073,19.299999237060547,201,9.811240196228027,64.34599304199219,,,,,,,,
280,0.2249608695652174,1072,19.299999237060547,161,4.415131092071533,263.9827575683594,,,,,,,,
283,0.39881304347826085,1100,18.299999237060547,286,7.690720081329346,272.5764465332031,,,,,,,,
284,0.4942434782608696,1108,18.0,504,12.17551040649414,112.03254699707031,,,,,,,,
286,0.2694478260869565,1169,15.399999618530273,1245,1.3050252199172974,63.63325500488281,,,,,,,,
290,0.2765391304347826,1199,15.5,1306,2.6036479473114014,275.1058349609375,,,,,,,,
291,0.3031304347826087,1088,18.700000762939453,293,1.9724682569503784,28.19905662536621,6.199999809265137,461.0,230.0,23.100000381469727,31.600000381469727,45.29999923706055,1.25,3329.0
295,0.2385913043478261,1107,17.899999618530273,423,0.8338349461555481,106.14447021484375,,,,,,,,
296,0.39377391304347825,1088,17.899999618530273,292,4.817183017730713,16.173879623413086,,,,,,,,
298,0.27567391304347827,1195,15.800000190734863,1270,1.3765028715133667,22.134790420532227,,,,,,,,
299,0.23469565217391306,1197,15.5,1300,0.9705104231834412,53.32761001586914,,,,,,,,
301,0.3474521739130435,1074,18.799999237060547,254,8.064330101013184,137.9561004638672,,,,,,,,
304,0.36026521739130435,1200,16.299999237060547,1111,4.682150840759277,110.23594665527344,,,,,,,,
310,0.2922130434782608,832,14.800000190734863,553,0.43134018778800964,74.40851593017578,,,,,,,,
311,0.30137391304347827,1184,16.200000762939453,1094,3.740679979324341,172.04583740234375,,,,,,,,
312,0.22305652173913046,1186,16.399999618530273,1075,0.5939623117446899,12.598544120788574,,,,,,,,
313,0.38661739130434786,1170,16.100000381469727,1098,5.217161655426025,113.50892639160156,,,,,,,,
314,0.2117608695652174,1170,16.200000762939453,1064,1.3012064695358276,216.70204162597656,,,,,,,,
315,0.25311739130434785,1173,16.200000762939453,1067,2.1525068283081055,302.5718994140625,,,,,,,,
316,0.2369391304347826,1170,16.200000762939453,1083,1.8372399806976318,230.889404296875,,,,,,,,
317,0.2373,1176,16.200000762939453,1073,2.2259552478790283,68.62911224365234,,,,,,,,
318,0.2369391304347826,1170,16.200000762939453,1082,2.3749887943267822,299.2010498046875,,,,,,,,
319,0.27211739130434787,1170,16.100000381469727,1095,0.9701219201087952,233.31051635742188,,,,,,,,
320,0.21148695652173916,1170,16.200000762939453,1071,1.2226696014404297,161.45591735839844,,,,,,,,
323,0.2369391304347826,1173,16.100000381469727,1096,4.901628494262695,211.85177612304688,,,,,,,,
324,0.3043521739130435,1174,16.200000762939453,1078,2.5620334148406982,185.803955078125,,,,,,,,
326,0.3019869565217391,1185,16.0,1174,4.436787128448486,310.68963623046875,,,,,,,,
330,0.3104782608695652,1167,16.100000381469727,1082,3.806110382080078,225.60806274414062,,,,,,,,
331,0.254704347826087,1139,17.0,357,1.3039665222167969,192.08251953125,,,,,,,,
333,0.3761391304347826,1110,15.399999618530273,940,3.046069622039795,133.19252014160156,,,,,,,,
336,0.5999434782608696,1081,18.399999618530273,369,13.109356880187988,259.4864807128906,6.099999904632568,448.0,211.0,25.700000762939453,34.79999923706055,39.400001525878906,1.25,3587.0
338,0.4235826086956522,872,14.5,526,0.4306330680847168,74.38226318359375,,,,,,,,
339,0.3849478260869565,1176,14.699999809265137,1230,2.812488555908203,231.84193420410156,,,,,,,,
342,0.4442869565217391,1207,16.0,1090,2.886481761932373,15.602422714233398,,,,,,,,
343,0.27980434782608693,882,14.5,514,0.5400105714797974,30.823959350585938,,,,,,,,
344,0.27980434782608693,882,14.5,514,0.5400105714797974,30.823959350585938,,,,,,,,
354,0.2815521739130435,1200,15.899999618530273,990,3.294013261795044,341.66748046875,,,,,,,,
355,0.2809434782608696,1176,17.299999237060547,423,0.1774371713399887,49.202178955078125,,,,,,,,
356,0.2809434782608696,1176,17.299999237060547,423,0.1774371713399887,49.202178955078125,,,,,,,,
357,0.32694347826086956,803,14.899999618530273,483,0.13849517703056335,270.0,,,,,,,,
359,0.18301739130434783,1084,18.899999618530273,239,8.827414512634277,54.10288619995117,,,,,,,,
362,0.35414347826086956,1135,15.899999618530273,772,0.8115003108978271,0.0,,,,,,,,
366,0.3322304347826087,1145,15.800000190734863,804,2.1481261253356934,257.5385437011719,6.199999809265137,347.0,229.0,31.700000762939453,23.5,44.79999923706055,1.2300000190734863,3886.0
369,0.31980434782608697,1178,17.899999618530273,287,7.749189853668213,275.9746398925781,,,,,,,,
370,0.31980434782608697,1178,17.899999618530273,287,7.749189853668213,275.9746398925781,,,,,,,,
371,0.2051782608695652,826,15.399999618530273,435,0.47508373856544495,119.21288299560547,,,,,,,,
372,0.3619521739130435,1273,16.899999618530273,469,2.644129991531372,45.488765716552734,,,,,,,,
381,0.2773652173913044,1196,16.700000762939453,719,3.3368849754333496,20.442333221435547,,,,,,,,
382,0.2597782608695652,1201,16.5,757,8.41552448272705,258.16119384765625,,,,,,,,
383,0.5232739130434783,1199,15.199999809265137,677,7.759706497192383,267.4467468261719,,,,,,,,
384,0.2120695652173913,1226,18.299999237060547,195,2.7722034454345703,75.4792709350586,,,,,,,,
385,0.34820434782608695,1205,18.700000762939453,227,11.846282005310059,129.5457305908203,,,,,,,,
389,0.11263636363636363,1217,18.5,133,2.3557639122009277,75.76314544677734,6.300000190734863,622.0,233.0,26.299999237060547,28.399999618530273,45.29999923706055,1.149999976158142,5285.0
397,0.4697086956521739,1161,18.0,200,6.0577898025512695,20.887165069580078,,,,,,,,
407,0.28525652173913046,1399,15.699999809265137,610,4.05093240737915,260.12890625,,,,,,,,
414,0.29374347826086955,1255,16.799999237060547,383,0.2880833148956299,66.2693862915039,,,,,,,,
415,0.3438913043478261,1321,16.100000381469727,599,11.609071731567383,287.1869201660156,,,,,,,,
418,0.29791304347826086,1196,17.5,264,1.764331340789795,285.2340087890625,,,,,,,,
433,0.27418260869565214,1026,18.799999237060547,289,16.27022933959961,164.5152130126953,,,,,,,,
435,0.20222608695652175,1400,16.799999237060547,470,3.7501277923583984,308.1282043457031,,,,,,,,
436,0.20222608695652175,1400,16.799999237060547,470,3.7501277923583984,308.1282043457031,,,,,,,,
444,0.3189,1354,17.100000381469727,276,7.939030647277832,302.47021484375,6.099999904632568,432.0,213.0,30.100000381469727,21.399999618530273,48.5,1.2200000286102295,5466.0
446,0.4951086956521739,1248,16.0,568,3.54543399810791,279.3980407714844,6.300000190734863,391.0,200.0,29.899999618530273,26.0,44.0,1.25,4866.0
452,0.35031304347826087,709,13.100000381469727,726,3.29030442237854,189.76339721679688,,,,,,,,
453,0.35031304347826087,709,13.100000381469727,726,3.29030442237854,189.76339721679688,,,,,,,,
456,0.315895652173913,1316,17.200000762939453,236,1.6071738004684448,282.4949645996094,,,,,,,,
462,0.2445086956521739,708,13.699999809265137,594,4.758599758148193,193.5171356201172,,,,,,,,
466,0.3374391304347826,1387,17.399999618530273,163,1.3361051082611084,232.60595703125,,,,,,,,
467,0.2661913043478261,1383,17.399999618530273,157,0.11593621224164963,0.0,,,,,,,,
469,0.34368260869565215,865,14.899999618530273,442,0.9754001498222351,44.51287078857422,,,,,,,,
470,0.40308260869565216,887,16.600000381469727,230,3.0930063724517822,153.9912872314453,,,,,,,,
471,0.3106608695652174,840,15.199999809265137,350,2.8978981971740723,94.58545684814453,,,,,,,,
476,0.3365,1356,17.100000381469727,274,1.4255142211914062,124.69369506835938,,,,,,,,
481,0.4172173913043478,1350,17.299999237060547,257,2.817239761352539,284.28326416015625,5.800000190734863,375.0,199.0,28.399999618530273,28.899999618530273,42.79999923706055,1.1799999475479126,4941.0
482,0.1990608695652174,1136,17.399999618530273,68,3.1412460803985596,250.61968994140625,,,,,,,,
483,0.34835652173913045,1383,17.299999237060547,188,0.6944864392280579,109.50324249267578,,,,,,,,
484,0.4458304347826087,1459,15.800000190734863,330,0.5239888429641724,270.0,,,,,,,,
486,0.2210782608695652,1337,17.299999237060547,241,4.826042175292969,274.123046875,,,,,,,,
493,0.29074347826086955,1367,18.299999237060547,105,1.187851071357727,258.7450256347656,,,,,,,,
494,0.3881695652173913,844,16.0,86,0.11593621224164963,180.0,,,,,,,,
496,0.26138695652173916,1400,17.399999618530273,151,0.2662889063358307,330.5458984375,,,,,,,,
498,0.3123782608695652,1320,17.200000762939453,37,0.4605259895324707,59.76919174194336,,,,,,,,
499,0.30500434782608693,1322,17.200000762939453,36,0.28943848609924316,293.61273193359375,,,,,,,,
500,0.453404347826087,790,15.100000381469727,165,0.37429124116897583,201.6842803955078,,,,,,,,
501,0.29222608695652175,1445,17.600000381469727,129,1.9957629442214966,139.01495361328125,,,,,,,,
502,0.2658521739130435,852,16.200000762939453,71,0.5469090342521667,90.0,,,,,,,,
503,0.2658521739130435,852,16.200000762939453,71,0.5469090342521667,90.0,,,,,,,,
504,0.2588913043478261,1267,17.100000381469727,31,0.0,0.0,6.800000190734863,281.0,199.0,25.799999237060547,30.0,44.20000076293945,1.2100000381469727,2908.0
505,0.2512521739130435,962,16.399999618530273,95,1.7236518859863281,109.64606475830078,,,,,,,,
511,0.40620434782608694,1452,18.299999237060547,96,3.610368251800537,6.197333812713623,5.599999904632568,372.0,195.0,30.5,26.200000762939453,43.29999923706055,1.2200000286102295,2508.0
518,0.23426521739130435,802,15.199999809265137,132,0.2699487507343292,149.1982879638672,,,,,,,,
519,0.2521434782608695,801,15.300000190734863,126,1.0796608924865723,149.19955444335938,,,,,,,,
520,0.3335,1399,17.600000381469727,66,1.4663190841674805,99.09651184082031,,,,,,,,
522,0.2831347826086956,1392,18.200000762939453,72,1.9269957542419434,327.35009765625,,,,,,,,
525,0.27923043478260867,1396,18.299999237060547,51,0.2846178710460663,114.03766632080078,,,,,,,,
528,0.4458782608695652,1412,18.200000762939453,61,4.023008346557617,244.43312072753906,,,,,,,,
529,0.4458782608695652,1412,18.200000762939453,61,4.023008346557617,244.43312072753906,,,,,,,,
531,0.32785652173913044,1449,18.200000762939453,283,4.107148170471191,122.37186431884766,,,,,,,,
537,0.2428,1305,17.200000762939453,26,0.13285870850086212,270.0,,,,,,,,
538,0.2428,1305,17.200000762939453,26,0.13285870850086212,270.0,,,,,,,,
539,0.17358695652173914,1354,17.5,28,1.6703481674194336,166.2745361328125,,,,,,,,
540,0.3675913043478261,1385,17.799999237060547,47,0.8627389073371887,113.77304077148438,,,,,,,,
543,0.2657652173913044,1387,17.799999237060547,40,1.7009634971618652,152.35133361816406,,,,,,,,
544,0.2657652173913044,1387,17.799999237060547,40,1.7009634971618652,152.35133361816406,,,,,,,,
545,0.32328695652173917,1518,17.700000762939453,80,0.6955840587615967,180.0,,,,,,,,
546,0.32328695652173917,1518,17.700000762939453,80,0.6955840587615967,180.0,,,,,,,,
547,0.25596521739130434,1526,17.899999618530273,49,1.4412058591842651,270.0,,,,,,,,
550,0.1575304347826087,1383,17.799999237060547,35,1.0446535348892212,320.9665832519531,,,,,,,,
551,0.09903478260869565,1384,17.799999237060547,28,0.37187063694000244,20.726119995117188,,,,,,,,
552,0.2979652173913043,1431,17.600000381469727,77,2.014862537384033,156.96556091308594,,,,,,,,
553,0.27791304347826085,1384,17.799999237060547,30,1.9674712419509888,199.53201293945312,,,,,,,,
556,0.24428695652173915,1462,18.700000762939453,172,1.638473629951477,156.86959838867188,,,,,,,,
557,0.2687695652173913,1464,18.700000762939453,188,7.274848937988281,356.97296142578125,,,,,,,,
558,0.2687695652173913,1464,18.700000762939453,188,7.274848937988281,356.97296142578125,,,,,,,,
560,0.4043434782608695,1469,18.600000381469727,205,4.788852691650391,263.0636901855469,,,,,,,,
561,0.4043434782608695,1469,18.600000381469727,205,4.788852691650391,263.0636901855469,,,,,,,,
563,0.3923521739130435,1506,17.799999237060547,35,5.474348068237305,123.2953109741211,,,,,,,,
565,0.28057391304347823,1389,17.600000381469727,65,2.696593761444092,39.34757995605469,,,,,,,,
567,0.3559217391304348,1397,17.700000762939453,43,0.0,0.0,,,,,,,,
573,0.28080434782608693,1336,17.200000762939453,31,0.9368593692779541,8.14529037475586,,,,,,,,
574,0.34070434782608694,1496,17.799999237060547,71,2.240631580352783,264.0631408691406,,,,,,,,
576,0.2170478260869565,1314,17.0,43,0.6117977499961853,220.71392822265625,,,,,,,,
579,0.17049565217391305,1510,17.899999618530273,36,2.8507792949676514,60.81593322753906,,,,,,,,
