DOI,Source,Latitude,Longitude,Province,Pollution_Type,SoilpH,pH,OC_pct,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签,id_DOI,id_Source,split_source,is_synthetic,SoilpH__missing,pH__missing,Sum_PAH_ngg__missing,BaP_ngg__missing,SumOCP_ngg__missing,SumDDTs_ngg__missing,SumPCB_ngg__missing,SumHCHs_ngg__missing,SumPAE_ugkg__missing,SumPBDE_ngg__missing,SumPFAS_ngg__missing,TPH_ngg__missing,HMWPAH_ngg__missing,LMWPAH_ngg__missing
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,30.302508720638247,115.81790690996678,安徽,PAH,6.761834716333139,5.54,19.05,773.9593160666478,1667.6405694244859,112.32332905527635,44.06243075151629,46.04158162421299,5.937479224744466,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,32.285035719833864,111.56864481736704,河南,PAH,6.460365124458873,5.54,19.05,2296.7831589800808,1682.939047732843,63.084875223703065,71.25023867046441,51.4543306046297,6.00919508509761,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,31.683436116854914,114.39746566250184,河南,PAH,6.758282632999807,5.54,19.05,703.2528886499271,1667.6405694244859,104.36750726041245,11.302069053903734,47.398496244710415,5.812138243902128,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,32.17504799773298,115.90177444059265,安徽,PAH,6.460365124458873,5.54,19.05,2369.7174356841942,1682.939047732843,63.084875223703065,71.25023867046441,51.4543306046297,6.00919508509761,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,28.06122576602398,112.20589873634012,湖南,PAH,7.781243467875049,5.54,19.05,1042.1381432741507,219.68128537842955,23327.92397916667,557.6147345459492,651.9339501384522,24.76817012954307,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,28.74999483959003,114.43870853670413,江西,PAH,5.629202678571428,5.54,19.05,2985.6682902720354,1581.1007875406947,148.48532960971392,82.90619998807506,45.225694238709025,7.030772072842562,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,35.413093985050494,108.08370202923108,陕西,PAH,6.569260237319848,5.54,19.05,1489.4274528091223,1667.6405694244859,130.2678751934937,58.89081932153216,45.225694238709025,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,35.35612290024074,104.09656600864211,甘肃,PAH,6.83726475996224,5.54,19.05,72.0,1667.6405694244859,104.36750726041245,13.441373939160295,47.398496244710415,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,31.644030164914476,105.66579936361784,重庆,PAH,5.629202678571428,5.54,19.05,2579.941837625046,1581.1007875406947,148.48532960971392,82.90619998807506,45.225694238709025,7.030772072842562,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,32.32488371746018,107.75002048740696,四川,PAH,6.375885957792208,5.54,19.05,1911.4045019347795,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,33.20529057384468,107.40144755627608,四川,PAH,6.569260237319848,5.54,19.05,1497.8499800948814,1667.6405694244859,130.2678751934937,58.89081932153216,45.225694238709025,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,35.704177715106034,108.57767241233576,陕西,PAH,6.375885957792208,5.54,19.05,1688.116108614012,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,32.421209591663754,103.5393881671383,四川,PAH,6.569260237319848,5.54,19.05,1338.3409635512498,1667.6405694244859,130.2678751934937,58.89081932153216,45.225694238709025,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,30.184664342093377,106.87072320337762,重庆,PAH,6.375885957792208,5.54,19.05,1263.4159014776728,1620.694422732843,63.084875223703065,70.17035417353392,51.4543306046297,5.881890234763863,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,33.665725624672596,105.63535042757584,四川,PAH,6.375885957792208,5.54,19.05,1786.872528376558,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,34.26500145216683,103.93585251342216,四川,PAH,6.375885957792208,5.54,19.05,1792.2780393156354,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,49.73078292475288,128.13082400522478,黑龙江,PAH,6.569260237319848,5.54,19.05,1580.6269850410786,1667.6405694244859,130.2678751934937,58.89081932153216,45.225694238709025,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,49.760632296125785,121.45234221497095,内蒙古,PAH,6.757532632999807,5.54,19.05,627.9856570503266,1667.6405694244859,104.36750726041245,11.302069053903734,47.398496244710415,5.911490210094598,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,46.13495298663334,124.81790418689272,内蒙古,PAH,5.629202678571428,5.54,19.05,2587.0,1581.1007875406947,148.48532960971392,82.90619998807506,45.225694238709025,7.030772072842562,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,47.36535435060045,121.44160471775795,内蒙古,PAH,6.375885957792208,5.54,19.05,1262.3179323225618,1620.694422732843,63.084875223703065,70.17035417353392,51.4543306046297,5.881890234763863,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,46.17250674174216,121.7433829656841,内蒙古,PAH,6.375885957792208,5.54,19.05,1897.667358343817,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,47.91397660594438,121.47710388735346,内蒙古,PAH,6.375885957792208,5.54,19.05,1709.553874860314,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,45.27838456090828,124.7692070384035,内蒙古,PAH,5.629202678571428,5.54,19.05,2510.896849475026,1581.1007875406947,148.48532960971392,82.90619998807506,45.225694238709025,7.030772072842562,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,45.49858956270564,122.7469270935219,内蒙古,PAH,6.375885957792208,5.54,19.05,1753.9517182849834,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,48.05656935844064,125.26124755555207,内蒙古,PAH,6.415135957792207,5.54,19.05,2040.762462894589,1682.939047732843,63.084875223703065,77.27963859110186,51.4543306046297,7.449298617710275,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,48.24162098285867,123.7519023527428,内蒙古,PAH,6.375885957792208,5.54,19.05,1943.601032872472,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,47.0899783907109,120.37632205960522,内蒙古,PAH,6.757532632999807,5.54,19.05,621.6532255441484,1667.6405694244859,104.36750726041245,11.302069053903734,47.398496244710415,5.911490210094598,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,51.98438621914619,124.9846374314596,内蒙古,PAH,6.375885957792208,5.54,19.05,1940.914658729454,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,49.30247811737739,118.56849871268608,内蒙古,PAH,6.439847103863906,5.54,19.05,3687.23942675684,1628.0469342323377,139.09527691553018,82.90619998807506,45.225694238709025,7.629484243102851,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,47.819201403427435,125.61796480360148,内蒙古,PAH,6.375885957792208,5.54,19.05,1698.0969084039916,1620.694422732843,63.084875223703065,76.19975409417137,51.4543306046297,7.112398677156962,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,52.008268119638,120.16826965986724,内蒙古,PAH,5.629202678571428,5.54,19.05,2516.6740401114394,1581.1007875406947,148.48532960971392,82.90619998807506,45.225694238709025,7.030772072842562,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,47.6449875160866,121.38111825373596,内蒙古,PAH,6.460365124458873,5.54,19.05,2287.0578229214393,1682.939047732843,63.084875223703065,71.25023867046441,51.4543306046297,6.00919508509761,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,22.356660614725545,99.61851710307684,云南,PAH,6.83726475996224,5.54,19.05,204.53074130775872,1667.6405694244859,104.36750726041245,13.441373939160295,47.398496244710415,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,26.47081793815208,100.3616550697254,四川,PAH,6.83726475996224,5.54,19.05,50.0,1667.6405694244859,104.36750726041245,13.441373939160295,47.398496244710415,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,24.09244861436709,104.66876888014058,广西,PAH,6.83726475996224,5.54,19.05,155.60731642233813,1667.6405694244859,104.36750726041245,13.441373939160295,47.398496244710415,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,25.253814467896547,99.39936365565288,云南,PAH,6.83726475996224,5.54,19.05,125.89091045683324,1667.6405694244859,104.36750726041245,13.441373939160295,47.398496244710415,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,25.149593750041028,103.08026988368924,云南,PAH,6.83726475996224,5.54,19.05,91.2261492855609,1667.6405694244859,104.36750726041245,13.441373939160295,47.398496244710415,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ByType,real_model_ready,False,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,24.534164,101.030717,广西,PAH,7.712221755315833,5.54,,158.32,1.173,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,24.534164,101.030717,广西,PAH,7.712221755315833,5.54,,226.14,3.531,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,24.502606,100.992242,广西,PAH,7.712221755315833,5.54,,87.33,0.618,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,33.858333,107.466611,湖北,PAH,7.712221755315833,5.54,,110.64,1.734,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,33.858333,107.466611,湖北,PAH,7.712221755315833,5.54,,91.96,3.117,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,33.879444,107.410611,湖北,PAH,7.712221755315833,5.54,,252.96,4.616,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,33.879444,107.410611,湖北,PAH,7.712221755315833,5.54,,823.29,20.209,21254.711479166668,529.6690931682649,385.4681897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,33.911722,107.434111,湖北,PAH,7.712221755315833,5.54,,291.32,5.137,21254.711479166668,529.6690931682649,386.4981897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,33.911722,107.434111,湖北,PAH,7.712221755315833,5.54,,423.05,10.013,21254.711479166668,529.6690931682649,386.0731897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,33.894806,107.415333,湖北,PAH,7.712221755315833,5.54,,150.47,4.545,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,40.815417,117.606056,内蒙古,PAH,7.712221755315833,5.54,,140.29,2.592,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,40.815417,117.606056,内蒙古,PAH,7.712221755315833,5.54,,475.18,22.138,21254.711479166668,529.6690931682649,386.0731897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,40.821583,117.612917,内蒙古,PAH,7.712221755315833,5.54,,96.79,3.84,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,40.821583,117.612917,内蒙古,PAH,7.712221755315833,5.54,,448.81,14.523,21254.711479166668,529.6690931682649,386.0731897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,40.828389,117.609528,内蒙古,PAH,7.712221755315833,5.54,,121.29,0.134,21254.711479166668,529.6690931682649,386.1631897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,40.828389,117.609528,内蒙古,PAH,7.712221755315833,5.54,,413.01,10.002,21254.711479166668,529.6690931682649,386.0731897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,40.831028,117.596972,内蒙古,PAH,7.712221755315833,5.54,,284.43,8.015,21254.711479166668,529.6690931682649,386.0731897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,40.831028,117.596972,内蒙古,PAH,7.712221755315833,5.54,,412.32,14.531,21254.711479166668,529.6690931682649,386.0731897217854,30.429689526353183,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,10.1038/s41598-017-02999-0,Syed2017_ForestPAH_ActualGPS,real_model_ready,False,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
