SoilpH,pH,OC_pct,Sum_PAH_ngg,BaP_ngg,SumOCP_ngg,SumDDTs_ngg,SumPCB_ngg,SumHCHs_ngg,SumPAE_ugkg,SumPBDE_ngg,SumPFAS_ngg,TPH_ngg,HMWPAH_ngg,LMWPAH_ngg,标签,SoilpH__missing,pH__missing,Sum_PAH_ngg__missing,BaP_ngg__missing,SumOCP_ngg__missing,SumDDTs_ngg__missing,SumPCB_ngg__missing,SumHCHs_ngg__missing,SumPAE_ugkg__missing,SumPBDE_ngg__missing,SumPFAS_ngg__missing,TPH_ngg__missing,HMWPAH_ngg__missing,LMWPAH_ngg__missing
6.837264759962238,5.54,,218.0,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,253.0,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.569260237319848,5.54,,1295.79,1667.640569424486,130.2678751934937,58.89081932153215,45.22569423870903,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,188.0,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,116.0,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,32.0,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,181.5,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.7461576329998065,5.54,,756.8,1667.640569424486,104.36750726041244,11.30206905390373,47.39849624471043,5.812138243902128,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,123.09,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.757532632999807,5.54,,360.0,1667.640569424486,104.36750726041244,12.740995215870532,47.39849624471043,5.972596231286924,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,30.1,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,57.7,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.781243467875049,5.54,,1040.8,219.6812853784296,23327.923979166662,557.6147345459494,651.9339501384522,24.768170129543073,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.569260237319848,5.54,,1567.0,1667.640569424486,130.2678751934937,58.89081932153215,45.22569423870903,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,9.8,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,10.95,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.3758859577922085,5.54,,1742.0,1620.694422732843,63.08487522370304,76.19975409417138,51.45433060462972,7.1123986771569605,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.3758859577922085,5.54,,1600.0,1620.694422732843,63.08487522370304,76.19975409417138,51.45433060462972,7.1123986771569605,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.781243467875049,5.54,,932.0,219.6812853784296,23327.923979166662,557.6147345459494,651.9339501384522,25.040902449699814,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.757532632999807,5.54,,339.0,1667.640569424486,104.36750726041244,12.407406557819462,47.39849624471043,5.947605926443679,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.762032632999807,5.54,,637.7,1667.640569424486,104.36750726041244,11.30206905390373,47.39849624471043,5.911490210094597,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.693373981724796,5.54,,10100.0,5185.9193640353205,3689.682875,588.0643595459494,2020.2413986645688,110.74289175842192,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.569260237319848,5.54,,1567.0,1667.640569424486,130.2678751934937,58.89081932153215,45.22569423870903,7.444143147972616,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.757532632999807,5.54,,487.0,1667.640569424486,104.36750726041244,12.740995215870532,47.39849624471043,6.001087970433774,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,251.62,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,149.8,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,289.0,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.947605926443679,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,56.8,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,68.7,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,258.5,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,60.76,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,73.7,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.837264759962238,5.54,,19.33,1667.640569424486,104.36750726041244,13.441373939160297,47.39849624471043,5.62995441690365,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.651318883913217,5.54,8.5,950.2670603764088,1620.694422732843,21.116871970972692,0.5,70.28132938943003,4.953216645836846,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.670818883913216,5.54,8.5,950.2670603764088,1620.694422732843,24.350796568759797,9.35168967393717,70.28132938943003,4.3424260079724855,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.506367991056071,5.54,8.5,950.2670603764088,1620.694422732843,14.953676274332157,0.5,70.28132938943003,1.2512705763320071,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.679193883913216,5.54,8.5,950.2670603764088,1620.694422732843,11.414347382998162,15.955342734903802,70.28132938943003,4.735109782634991,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.679193883913216,5.54,8.5,950.2670603764088,1620.694422732843,6.632259420279993,11.36217785508206,70.28132938943003,5.6386441967245675,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.506367991056071,5.54,8.5,950.2670603764088,1620.694422732843,20.19921261088511,5.802553433264951,70.28132938943003,0.4528128147673418,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.679193883913216,5.54,8.5,950.2670603764088,1620.694422732843,19.45208505608761,11.847813783685323,70.28132938943003,5.410194565246265,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.679193883913216,5.54,8.5,950.2670603764088,1620.694422732843,11.800830856320168,17.056363233365378,70.28132938943003,6.143891409696838,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.651318883913217,5.54,8.5,950.2670603764088,1620.694422732843,5.774273623817104,4.724298099119277,70.28132938943003,6.361588021707625,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.643336741056073,5.54,8.5,950.2670603764088,1620.694422732843,8.167650783627556,7.126705260899287,70.28132938943003,3.8250899671134224,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.679193883913216,5.54,8.5,950.2670603764088,1620.694422732843,19.888932998089224,10.922238271511308,70.28132938943003,7.0954503379497424,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.651318883913217,5.54,8.5,950.2670603764088,1620.694422732843,11.892453235891049,1.3733816617333856,70.28132938943003,6.341111191126572,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.679193883913216,5.54,8.5,950.2670603764088,1620.694422732843,12.123856840402487,16.469498638585577,70.28132938943003,5.587292718953945,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.662836741056073,5.54,8.5,950.2670603764088,1620.694422732843,20.12760595444132,8.70935108795107,70.28132938943003,3.89691655174674,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.651318883913217,5.54,8.5,950.2670603764088,1620.694422732843,29.46181896054849,2.5654812093400103,70.28132938943003,4.406924436944903,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.671211741056072,5.54,8.5,950.2670603764088,1620.694422732843,15.41349971970431,9.729234950682413,70.28132938943003,4.117484545353567,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.607211741056072,5.54,8.5,950.2670603764088,1620.694422732843,7.278575201462524,2.675427849900706,70.28132938943003,2.7591689826917034,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.635086741056073,5.54,8.5,950.2670603764088,1620.694422732843,9.967578487295892,17.96239299539244,70.28132938943003,3.3342762494433273,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,20.350252226755615,1667.640569424486,96.21354908710045,1.6011590672274472,46.99568477129639,2.0234935048981892,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,23.70952186310691,1667.640569424486,96.21354908710045,0.8874030891287399,46.99568477129639,0.9817884814842698,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,41.081911776013385,1667.640569424486,96.21354908710045,1.321707224273288,46.99568477129639,0.9606695891624278,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,7.942789116003086,1667.640569424486,100.31149389076054,0.2612638794923977,44.83398810203367,0.765810566355611,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,126.88665674946049,1667.640569424486,96.21354908710045,0.9565654823599922,46.99568477129639,0.2279255674813161,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,104.18722527738738,1667.640569424486,102.4862305620782,0.813982628904012,44.83398810203367,2.4571388844118767,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,8.256677061877777,1667.640569424486,96.21354908710045,1.2969228852331067,46.99568477129639,0.3540113086483689,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,51.96276214235745,1667.640569424486,100.31149389076054,0.203689981681385,44.83398810203367,1.3888039114046598,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,4.383237865339499,1667.640569424486,96.21354908710045,2.1938899409105734,46.99568477129639,1.402287851116005,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,23.9625990432705,1667.640569424486,100.31149389076054,0.4697394453817468,44.83398810203367,2.047611459770053,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,33.04027480295065,1667.640569424486,96.21354908710045,0.7207915817158814,46.99568477129639,1.850095941503606,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,15.25859909059892,1667.640569424486,100.31149389076054,0.05,44.83398810203367,1.099081366703794,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,25.846681747330184,1667.640569424486,96.21354908710045,1.518531946071504,46.99568477129639,2.1991787681722887,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,59.57789145560238,1667.640569424486,100.31149389076054,0.4835074498995427,44.83398810203367,1.5653163075685284,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,29.77660184223675,1667.640569424486,102.4862305620782,1.427257163299918,44.83398810203367,2.758244578856652,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,56.4976678929834,1667.640569424486,102.4862305620782,1.3086192760042263,44.83398810203367,2.601085371052064,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,51.97636356327852,1667.640569424486,96.21354908710045,1.6961559335304657,46.99568477129639,1.223649190416049,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,12.399771797817673,1667.640569424486,102.4862305620782,1.17424381916203,44.83398810203367,2.6531349622628135,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,94.3130699228373,1667.640569424486,96.21354908710045,1.5977713178577828,46.99568477129639,2.053153711621631,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,31.23664331945015,1667.640569424486,96.21354908710045,1.245869579200757,46.99568477129639,1.522118779057215,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,38.61272187490723,1667.640569424486,102.4862305620782,1.955919041440752,44.83398810203367,2.7340110700716576,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,36.95381328998539,1667.640569424486,96.21354908710045,0.6050881416623819,46.99568477129639,1.0153995943391676,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,128.66081359677423,1667.640569424486,96.21354908710045,1.5117411224226796,46.99568477129639,0.9807698536285314,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.638263888888891,5.54,8.7333,37.701653700361675,1667.640569424486,96.21354908710045,1.0806329575922125,46.99568477129639,1.2803454765314466,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.67926388888889,5.54,8.7333,23.4523525362121,1667.640569424486,102.4862305620782,1.0243604800923594,44.83398810203367,2.6025205454281983,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.403134524766173,5.54,0.76,950.2670603764088,219.6812853784296,626.45,29.74,182.4310772291545,20.42,2050.0,8.537,9.44,4933000.0,54.7,45.84,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.281005817134794,5.54,0.76,950.2670603764088,247.0110403833195,152.18,55.99,188.17939419657944,26.75,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.126946340359586,5.54,0.76,950.2670603764088,247.0110403833195,93.29,108.5,145.91635444386628,19.2,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.281005817134794,5.54,0.76,950.2670603764088,219.6812853784296,207.06,57.6,200.30631660688704,44.05,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.359866526645871,5.54,0.76,950.2670603764088,247.0110403833195,114.88,48.15,188.17939419657944,22.53,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.354366526645871,5.54,0.76,950.2670603764088,219.6812853784296,178.84,48.42,186.61680246547292,21.81,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.40084776006029,5.54,0.76,950.2670603764088,247.0110403833195,83.1,24.24,197.69218889354912,37.03,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.205855346063846,5.54,0.76,950.2670603764088,247.0110403833195,82.78,68.46,145.91635444386628,16.8,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.403134524766173,5.54,0.76,950.2670603764088,219.6812853784296,304.94,30.07,186.61680246547292,20.47,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.13159217369292,5.54,0.76,950.2670603764088,247.0110403833195,49.61,88.96,145.91635444386628,18.28,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.152349224974971,5.54,0.76,950.2670603764088,247.0110403833195,117.16,92.7,197.69218889354912,44.38,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.136826168340604,5.54,0.76,950.2670603764088,247.0110403833195,158.25,145.79,188.17939419657944,23.08,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5.921676143365579,5.54,0.76,989.5876664931608,247.0110403833195,78.15,215.77,193.3254444941985,26.87,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.408634524766173,5.54,0.76,950.2670603764088,247.0110403833195,133.16,31.13,197.69218889354912,34.05,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.370467858099506,5.54,0.76,950.2670603764088,228.36467935733964,124.41,34.44,200.30631660688704,62.33,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.403509524766173,5.54,0.76,950.2670603764088,247.0110403833195,127.27,42.15,176.39120735630166,19.79,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.189572439260686,5.54,0.76,950.2670603764088,228.36467935733964,101.78,75.3,200.30631660688704,50.59,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
6.362414667570228,5.54,0.76,950.2670603764088,219.6812853784296,246.82,40.56,148.5304821572042,15.5,2050.0,8.537,9.44,4933000.0,54.7,45.84,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
